#Lambda	Flux
16.692	-0.00974
16.693	-0.00952
16.694	-0.00929
16.695	-0.00906
16.696	-0.00882
16.697	-0.00856
16.698	-0.00829
16.699	-0.00801
16.700	-0.00772
16.701	-0.00743
16.702	-0.00712
16.703	-0.00680
16.704	-0.00648
16.705	-0.00616
16.706	-0.00583
16.707	-0.00550
16.708	-0.00516
16.709	-0.00482
16.710	-0.00448
16.711	-0.00414
16.712	-0.00380
16.713	-0.00347
16.714	-0.00313
16.715	-0.00280
16.716	-0.00248
16.717	-0.00215
16.718	-0.00184
16.719	-0.00153
16.720	-0.00123
16.721	-0.00094
16.722	-0.00066
16.723	-0.00039
16.724	-0.00011
16.725	0.00017
16.726	0.00045
16.727	0.00073
16.728	0.00102
16.729	0.00130
16.730	0.00159
16.731	0.00187
16.732	0.00215
16.733	0.00243
16.734	0.00270
16.735	0.00297
16.736	0.00323
16.737	0.00349
16.738	0.00374
16.739	0.00399
16.740	0.00422
16.741	0.00445
16.742	0.00467
16.743	0.00487
16.744	0.00507
16.745	0.00525
16.746	0.00542
16.747	0.00558
16.748	0.00573
16.749	0.00585
16.750	0.00597
16.751	0.00606
16.752	0.00615
16.753	0.00623
16.754	0.00630
16.755	0.00637
16.756	0.00642
16.757	0.00647
16.758	0.00651
16.759	0.00653
16.760	0.00655
16.761	0.00656
16.762	0.00656
16.763	0.00655
16.764	0.00652
16.765	0.00649
16.766	0.00645
16.767	0.00639
16.768	0.00633
16.769	0.00625
16.770	0.00616
16.771	0.00606
16.772	0.00595
16.773	0.00583
16.774	0.00569
16.775	0.00554
16.776	0.00538
16.777	0.00520
16.778	0.00502
16.779	0.00481
16.780	0.00460
16.781	0.00436
16.782	0.00412
16.783	0.00385
16.784	0.00358
16.785	0.00329
16.786	0.00298
16.787	0.00267
16.788	0.00234
16.789	0.00200
16.790	0.00165
16.791	0.00129
16.792	0.00092
16.793	0.00054
16.794	0.00015
16.795	-0.00024
16.796	-0.00065
16.797	-0.00106
16.798	-0.00148
16.799	-0.00190
16.800	-0.00233
16.801	-0.00277
16.802	-0.00321
16.803	-0.00366
16.804	-0.00410
16.805	-0.00456
16.806	-0.00501
16.807	-0.00547
16.808	-0.00594
16.809	-0.00642
16.810	-0.00691
16.811	-0.00741
16.812	-0.00793
16.813	-0.00846
16.814	-0.00899
16.815	-0.00953
16.816	-0.01008
16.817	-0.01064
16.818	-0.01120
16.819	-0.01177
16.820	-0.01234
16.821	-0.01292
16.822	-0.01350
16.823	-0.01408
16.824	-0.01466
16.825	-0.01524
16.826	-0.01582
16.827	-0.01640
16.828	-0.01698
16.829	-0.01756
16.830	-0.01813
16.831	-0.01869
16.832	-0.01926
16.833	-0.01981
16.834	-0.02036
16.835	-0.02090
16.836	-0.02144
16.837	-0.02198
16.838	-0.02253
16.839	-0.02307
16.840	-0.02362
16.841	-0.02418
16.842	-0.02473
16.843	-0.02528
16.844	-0.02583
16.845	-0.02639
16.846	-0.02694
16.847	-0.02749
16.848	-0.02803
16.849	-0.02858
16.850	-0.02912
16.851	-0.02965
16.852	-0.03018
16.853	-0.03071
16.854	-0.03123
16.855	-0.03174
16.856	-0.03225
16.857	-0.03275
16.858	-0.03324
16.859	-0.03373
16.860	-0.03420
16.861	-0.03466
16.862	-0.03512
16.863	-0.03556
16.864	-0.03600
16.865	-0.03642
16.866	-0.03684
16.867	-0.03726
16.868	-0.03767
16.869	-0.03807
16.870	-0.03847
16.871	-0.03887
16.872	-0.03925
16.873	-0.03963
16.874	-0.04001
16.875	-0.04038
16.876	-0.04074
16.877	-0.04109
16.878	-0.04144
16.879	-0.04178
16.880	-0.04212
16.881	-0.04244
16.882	-0.04277
16.883	-0.04308
16.884	-0.04339
16.885	-0.04368
16.886	-0.04398
16.887	-0.04426
16.888	-0.04454
16.889	-0.04480
16.890	-0.04507
16.891	-0.04532
16.892	-0.04556
16.893	-0.04580
16.894	-0.04603
16.895	-0.04625
16.896	-0.04645
16.897	-0.04666
16.898	-0.04685
16.899	-0.04703
16.900	-0.04721
16.901	-0.04738
16.902	-0.04754
16.903	-0.04770
16.904	-0.04784
16.905	-0.04799
16.906	-0.04812
16.907	-0.04825
16.908	-0.04838
16.909	-0.04849
16.910	-0.04861
16.911	-0.04872
16.912	-0.04882
16.913	-0.04892
16.914	-0.04901
16.915	-0.04910
16.916	-0.04919
16.917	-0.04928
16.918	-0.04936
16.919	-0.04943
16.920	-0.04951
16.921	-0.04958
16.922	-0.04965
16.923	-0.04971
16.924	-0.04977
16.925	-0.04982
16.926	-0.04986
16.927	-0.04991
16.928	-0.04994
16.929	-0.04997
16.930	-0.05000
16.931	-0.05002
16.932	-0.05004
16.933	-0.05005
16.934	-0.05006
16.935	-0.05007
16.936	-0.05007
16.937	-0.05006
16.938	-0.05005
16.939	-0.05004
16.940	-0.05002
16.941	-0.05000
16.942	-0.04998
16.943	-0.04995
16.944	-0.04991
16.945	-0.04988
16.946	-0.04984
16.947	-0.04979
16.948	-0.04975
16.949	-0.04969
16.950	-0.04964
16.951	-0.04958
16.952	-0.04952
16.953	-0.04946
16.954	-0.04940
16.955	-0.04933
16.956	-0.04925
16.957	-0.04918
16.958	-0.04910
16.959	-0.04902
16.960	-0.04893
16.961	-0.04884
16.962	-0.04874
16.963	-0.04864
16.964	-0.04853
16.965	-0.04842
16.966	-0.04831
16.967	-0.04819
16.968	-0.04806
16.969	-0.04793
16.970	-0.04779
16.971	-0.04764
16.972	-0.04749
16.973	-0.04734
16.974	-0.04717
16.975	-0.04701
16.976	-0.04683
16.977	-0.04664
16.978	-0.04645
16.979	-0.04626
16.980	-0.04605
16.981	-0.04585
16.982	-0.04563
16.983	-0.04542
16.984	-0.04519
16.985	-0.04496
16.986	-0.04473
16.987	-0.04449
16.988	-0.04424
16.989	-0.04399
16.990	-0.04373
16.991	-0.04347
16.992	-0.04320
16.993	-0.04292
16.994	-0.04264
16.995	-0.04236
16.996	-0.04206
16.997	-0.04176
16.998	-0.04146
16.999	-0.04115
17.000	-0.04083
17.001	-0.04051
17.002	-0.04018
17.003	-0.03984
17.004	-0.03950
17.005	-0.03915
17.006	-0.03879
17.007	-0.03843
17.008	-0.03806
17.009	-0.03768
17.010	-0.03729
17.011	-0.03689
17.012	-0.03649
17.013	-0.03607
17.014	-0.03565
17.015	-0.03522
17.016	-0.03479
17.017	-0.03435
17.018	-0.03390
17.019	-0.03345
17.020	-0.03299
17.021	-0.03253
17.022	-0.03206
17.023	-0.03159
17.024	-0.03112
17.025	-0.03064
17.026	-0.03016
17.027	-0.02968
17.028	-0.02919
17.029	-0.02871
17.030	-0.02822
17.031	-0.02774
17.032	-0.02725
17.033	-0.02676
17.034	-0.02628
17.035	-0.02579
17.036	-0.02531
17.037	-0.02482
17.038	-0.02432
17.039	-0.02382
17.040	-0.02331
17.041	-0.02279
17.042	-0.02227
17.043	-0.02175
17.044	-0.02122
17.045	-0.02069
17.046	-0.02015
17.047	-0.01962
17.048	-0.01908
17.049	-0.01854
17.050	-0.01801
17.051	-0.01747
17.052	-0.01694
17.053	-0.01640
17.054	-0.01587
17.055	-0.01534
17.056	-0.01482
17.057	-0.01430
17.058	-0.01378
17.059	-0.01328
17.060	-0.01277
17.061	-0.01228
17.062	-0.01179
17.063	-0.01131
17.064	-0.01083
17.065	-0.01037
17.066	-0.00991
17.067	-0.00945
17.068	-0.00900
17.069	-0.00854
17.070	-0.00808
17.071	-0.00763
17.072	-0.00718
17.073	-0.00673
17.074	-0.00629
17.075	-0.00585
17.076	-0.00541
17.077	-0.00498
17.078	-0.00455
17.079	-0.00413
17.080	-0.00371
17.081	-0.00330
17.082	-0.00290
17.083	-0.00250
17.084	-0.00211
17.085	-0.00172
17.086	-0.00135
17.087	-0.00098
17.088	-0.00062
17.089	-0.00027
17.090	0.00007
17.091	0.00040
17.092	0.00072
17.093	0.00103
17.094	0.00133
17.095	0.00162
17.096	0.00190
17.097	0.00217
17.098	0.00243
17.099	0.00269
17.100	0.00294
17.101	0.00317
17.102	0.00340
17.103	0.00363
17.104	0.00384
17.105	0.00405
17.106	0.00425
17.107	0.00444
17.108	0.00463
17.109	0.00481
17.110	0.00498
17.111	0.00515
17.112	0.00531
17.113	0.00546
17.114	0.00561
17.115	0.00575
17.116	0.00588
17.117	0.00601
17.118	0.00613
17.119	0.00625
17.120	0.00636
17.121	0.00647
17.122	0.00657
17.123	0.00667
17.124	0.00676
17.125	0.00685
17.126	0.00692
17.127	0.00698
17.128	0.00704
17.129	0.00709
17.130	0.00713
17.131	0.00716
17.132	0.00719
17.133	0.00721
17.134	0.00722
17.135	0.00723
17.136	0.00724
17.137	0.00723
17.138	0.00723
17.139	0.00722
17.140	0.00720
17.141	0.00718
17.142	0.00716
17.143	0.00714
17.144	0.00711
17.145	0.00708
17.146	0.00705
17.147	0.00702
17.148	0.00699
17.149	0.00696
17.150	0.00693
17.151	0.00689
17.152	0.00686
17.153	0.00683
17.154	0.00680
17.155	0.00676
17.156	0.00672
17.157	0.00668
17.158	0.00663
17.159	0.00658
17.160	0.00652
17.161	0.00647
17.162	0.00641
17.163	0.00634
17.164	0.00628
17.165	0.00621
17.166	0.00615
17.167	0.00608
17.168	0.00600
17.169	0.00593
17.170	0.00586
17.171	0.00578
17.172	0.00570
17.173	0.00563
17.174	0.00555
17.175	0.00547
17.176	0.00539
17.177	0.00531
17.178	0.00523
17.179	0.00515
17.180	0.00508
17.181	0.00500
17.182	0.00492
17.183	0.00485
17.184	0.00477
17.185	0.00470
17.186	0.00462
17.187	0.00455
17.188	0.00447
17.189	0.00440
17.190	0.00433
17.191	0.00425
17.192	0.00418
17.193	0.00410
17.194	0.00403
17.195	0.00395
17.196	0.00387
17.197	0.00379
17.198	0.00371
17.199	0.00362
17.200	0.00354
17.201	0.00345
17.202	0.00336
17.203	0.00326
17.204	0.00317
17.205	0.00307
17.206	0.00297
17.207	0.00286
17.208	0.00275
17.209	0.00264
17.210	0.00252
17.211	0.00240
17.212	0.00228
17.213	0.00215
17.214	0.00202
17.215	0.00189
17.216	0.00176
17.217	0.00163
17.218	0.00150
17.219	0.00137
17.220	0.00123
17.221	0.00110
17.222	0.00096
17.223	0.00081
17.224	0.00067
17.225	0.00052
17.226	0.00037
17.227	0.00021
17.228	0.00005
17.229	-0.00011
17.230	-0.00028
17.231	-0.00045
17.232	-0.00063
17.233	-0.00081
17.234	-0.00100
17.235	-0.00120
17.236	-0.00139
17.237	-0.00160
17.238	-0.00181
17.239	-0.00203
17.240	-0.00225
17.241	-0.00249
17.242	-0.00272
17.243	-0.00297
17.244	-0.00322
17.245	-0.00347
17.246	-0.00373
17.247	-0.00400
17.248	-0.00427
17.249	-0.00455
17.250	-0.00483
17.251	-0.00512
17.252	-0.00541
17.253	-0.00571
17.254	-0.00601
17.255	-0.00631
17.256	-0.00663
17.257	-0.00694
17.258	-0.00726
17.259	-0.00758
17.260	-0.00791
17.261	-0.00824
17.262	-0.00858
17.263	-0.00892
17.264	-0.00926
17.265	-0.00961
17.266	-0.00996
17.267	-0.01032
17.268	-0.01067
17.269	-0.01104
17.270	-0.01140
17.271	-0.01177
17.272	-0.01214
17.273	-0.01252
17.274	-0.01291
17.275	-0.01331
17.276	-0.01371
17.277	-0.01412
17.278	-0.01454
17.279	-0.01496
17.280	-0.01538
17.281	-0.01581
17.282	-0.01625
17.283	-0.01669
17.284	-0.01713
17.285	-0.01757
17.286	-0.01802
17.287	-0.01847
17.288	-0.01891
17.289	-0.01936
17.290	-0.01981
17.291	-0.02026
17.292	-0.02071
17.293	-0.02115
17.294	-0.02160
17.295	-0.02204
17.296	-0.02248
17.297	-0.02291
17.298	-0.02335
17.299	-0.02377
17.300	-0.02420
17.301	-0.02461
17.302	-0.02503
17.303	-0.02545
17.304	-0.02587
17.305	-0.02630
17.306	-0.02673
17.307	-0.02717
17.308	-0.02760
17.309	-0.02803
17.310	-0.02847
17.311	-0.02890
17.312	-0.02934
17.313	-0.02977
17.314	-0.03020
17.315	-0.03063
17.316	-0.03105
17.317	-0.03147
17.318	-0.03189
17.319	-0.03230
17.320	-0.03270
17.321	-0.03310
17.322	-0.03349
17.323	-0.03388
17.324	-0.03425
17.325	-0.03462
17.326	-0.03498
17.327	-0.03533
17.328	-0.03567
17.329	-0.03599
17.330	-0.03631
17.331	-0.03661
17.332	-0.03691
17.333	-0.03720
17.334	-0.03749
17.335	-0.03777
17.336	-0.03805
17.337	-0.03832
17.338	-0.03858
17.339	-0.03884
17.340	-0.03909
17.341	-0.03934
17.342	-0.03958
17.343	-0.03981
17.344	-0.04004
17.345	-0.04026
17.346	-0.04046
17.347	-0.04067
17.348	-0.04086
17.349	-0.04105
17.350	-0.04122
17.351	-0.04139
17.352	-0.04155
17.353	-0.04169
17.354	-0.04183
17.355	-0.04196
17.356	-0.04208
17.357	-0.04219
17.358	-0.04228
17.359	-0.04237
17.360	-0.04244
17.361	-0.04250
17.362	-0.04255
17.363	-0.04259
17.364	-0.04262
17.365	-0.04264
17.366	-0.04265
17.367	-0.04265
17.368	-0.04264
17.369	-0.04262
17.370	-0.04258
17.371	-0.04254
17.372	-0.04249
17.373	-0.04243
17.374	-0.04237
17.375	-0.04229
17.376	-0.04220
17.377	-0.04211
17.378	-0.04201
17.379	-0.04190
17.380	-0.04178
17.381	-0.04165
17.382	-0.04152
17.383	-0.04138
17.384	-0.04123
17.385	-0.04107
17.386	-0.04091
17.387	-0.04074
17.388	-0.04056
17.389	-0.04038
17.390	-0.04019
17.391	-0.04000
17.392	-0.03979
17.393	-0.03958
17.394	-0.03935
17.395	-0.03912
17.396	-0.03887
17.397	-0.03862
17.398	-0.03835
17.399	-0.03808
17.400	-0.03779
17.401	-0.03750
17.402	-0.03720
17.403	-0.03690
17.404	-0.03658
17.405	-0.03626
17.406	-0.03594
17.407	-0.03561
17.408	-0.03527
17.409	-0.03493
17.410	-0.03459
17.411	-0.03424
17.412	-0.03389
17.413	-0.03353
17.414	-0.03317
17.415	-0.03281
17.416	-0.03245
17.417	-0.03209
17.418	-0.03173
17.419	-0.03137
17.420	-0.03100
17.421	-0.03064
17.422	-0.03028
17.423	-0.02991
17.424	-0.02954
17.425	-0.02916
17.426	-0.02877
17.427	-0.02838
17.428	-0.02799
17.429	-0.02759
17.430	-0.02718
17.431	-0.02678
17.432	-0.02637
17.433	-0.02595
17.434	-0.02554
17.435	-0.02512
17.436	-0.02470
17.437	-0.02427
17.438	-0.02385
17.439	-0.02343
17.440	-0.02300
17.441	-0.02258
17.442	-0.02215
17.443	-0.02173
17.444	-0.02131
17.445	-0.02088
17.446	-0.02046
17.447	-0.02005
17.448	-0.01963
17.449	-0.01922
17.450	-0.01881
17.451	-0.01841
17.452	-0.01800
17.453	-0.01760
17.454	-0.01720
17.455	-0.01680
17.456	-0.01639
17.457	-0.01598
17.458	-0.01557
17.459	-0.01516
17.460	-0.01475
17.461	-0.01434
17.462	-0.01394
17.463	-0.01353
17.464	-0.01312
17.465	-0.01271
17.466	-0.01231
17.467	-0.01190
17.468	-0.01150
17.469	-0.01110
17.470	-0.01071
17.471	-0.01031
17.472	-0.00992
17.473	-0.00953
17.474	-0.00915
17.475	-0.00877
17.476	-0.00840
17.477	-0.00803
17.478	-0.00766
17.479	-0.00730
17.480	-0.00695
17.481	-0.00660
17.482	-0.00625
17.483	-0.00592
17.484	-0.00558
17.485	-0.00525
17.486	-0.00492
17.487	-0.00459
17.488	-0.00427
17.489	-0.00394
17.490	-0.00362
17.491	-0.00330
17.492	-0.00299
17.493	-0.00268
17.494	-0.00237
17.495	-0.00207
17.496	-0.00177
17.497	-0.00147
17.498	-0.00118
17.499	-0.00090
17.500	-0.00061
17.501	-0.00034
17.502	-0.00007
17.503	0.00020
17.504	0.00046
17.505	0.00071
17.506	0.00096
17.507	0.00121
17.508	0.00144
17.509	0.00167
17.510	0.00190
17.511	0.00211
17.512	0.00232
17.513	0.00252
17.514	0.00272
17.515	0.00291
17.516	0.00310
17.517	0.00328
17.518	0.00346
17.519	0.00363
17.520	0.00380
17.521	0.00397
17.522	0.00412
17.523	0.00428
17.524	0.00443
17.525	0.00457
17.526	0.00470
17.527	0.00483
17.528	0.00496
17.529	0.00508
17.530	0.00519
17.531	0.00530
17.532	0.00540
17.533	0.00549
17.534	0.00557
17.535	0.00565
17.536	0.00573
17.537	0.00579
17.538	0.00585
17.539	0.00590
17.540	0.00594
17.541	0.00598
17.542	0.00600
17.543	0.00602
17.544	0.00603
17.545	0.00604
17.546	0.00603
17.547	0.00602
17.548	0.00600
17.549	0.00597
17.550	0.00593
17.551	0.00589
17.552	0.00583
17.553	0.00578
17.554	0.00571
17.555	0.00564
17.556	0.00556
17.557	0.00547
17.558	0.00538
17.559	0.00528
17.560	0.00518
17.561	0.00507
17.562	0.00495
17.563	0.00483
17.564	0.00470
17.565	0.00457
17.566	0.00444
17.567	0.00429
17.568	0.00415
17.569	0.00399
17.570	0.00384
17.571	0.00368
17.572	0.00351
17.573	0.00335
17.574	0.00317
17.575	0.00300
17.576	0.00281
17.577	0.00262
17.578	0.00241
17.579	0.00220
17.580	0.00198
17.581	0.00175
17.582	0.00152
17.583	0.00128
17.584	0.00103
17.585	0.00078
17.586	0.00052
17.587	0.00025
17.588	-0.00001
17.589	-0.00028
17.590	-0.00056
17.591	-0.00084
17.592	-0.00112
17.593	-0.00140
17.594	-0.00168
17.595	-0.00196
17.596	-0.00224
17.597	-0.00253
17.598	-0.00281
17.599	-0.00309
17.600	-0.00337
17.601	-0.00365
17.602	-0.00392
17.603	-0.00419
17.604	-0.00446
17.605	-0.00472
17.606	-0.00498
17.607	-0.00525
17.608	-0.00551
17.609	-0.00579
17.610	-0.00606
17.611	-0.00635
17.612	-0.00663
17.613	-0.00692
17.614	-0.00720
17.615	-0.00749
17.616	-0.00778
17.617	-0.00807
17.618	-0.00836
17.619	-0.00865
17.620	-0.00894
17.621	-0.00922
17.622	-0.00951
17.623	-0.00978
17.624	-0.01006
17.625	-0.01033
17.626	-0.01059
17.627	-0.01085
17.628	-0.01111
17.629	-0.01135
17.630	-0.01159
17.631	-0.01182
17.632	-0.01204
17.633	-0.01225
17.634	-0.01246
17.635	-0.01265
17.636	-0.01283
17.637	-0.01300
17.638	-0.01316
17.639	-0.01333
17.640	-0.01348
17.641	-0.01364
17.642	-0.01379
17.643	-0.01393
17.644	-0.01407
17.645	-0.01421
17.646	-0.01434
17.647	-0.01447
17.648	-0.01458
17.649	-0.01470
17.650	-0.01480
17.651	-0.01490
17.652	-0.01500
17.653	-0.01508
17.654	-0.01516
17.655	-0.01523
17.656	-0.01529
17.657	-0.01535
17.658	-0.01539
17.659	-0.01543
17.660	-0.01545
17.661	-0.01547
17.662	-0.01548
17.663	-0.01547
17.664	-0.01546
17.665	-0.01544
17.666	-0.01540
17.667	-0.01535
17.668	-0.01530
17.669	-0.01523
17.670	-0.01515
17.671	-0.01506
17.672	-0.01496
17.673	-0.01485
17.674	-0.01473
17.675	-0.01460
17.676	-0.01446
17.677	-0.01431
17.678	-0.01415
17.679	-0.01399
17.680	-0.01381
17.681	-0.01363
17.682	-0.01344
17.683	-0.01324
17.684	-0.01303
17.685	-0.01282
17.686	-0.01260
17.687	-0.01237
17.688	-0.01213
17.689	-0.01189
17.690	-0.01164
17.691	-0.01138
17.692	-0.01112
17.693	-0.01085
17.694	-0.01057
17.695	-0.01029
17.696	-0.01001
17.697	-0.00972
17.698	-0.00942
17.699	-0.00912
17.700	-0.00881
17.701	-0.00849
17.702	-0.00816
17.703	-0.00782
17.704	-0.00747
17.705	-0.00711
17.706	-0.00675
17.707	-0.00637
17.708	-0.00599
17.709	-0.00560
17.710	-0.00520
17.711	-0.00480
17.712	-0.00439
17.713	-0.00397
17.714	-0.00355
17.715	-0.00313
17.716	-0.00270
17.717	-0.00227
17.718	-0.00183
17.719	-0.00139
17.720	-0.00095
17.721	-0.00050
17.722	-0.00006
17.723	0.00039
17.724	0.00084
17.725	0.00129
17.726	0.00174
17.727	0.00219
17.728	0.00263
17.729	0.00308
17.730	0.00352
17.731	0.00397
17.732	0.00441
17.733	0.00486
17.734	0.00532
17.735	0.00578
17.736	0.00624
17.737	0.00671
17.738	0.00718
17.739	0.00765
17.740	0.00813
17.741	0.00861
17.742	0.00909
17.743	0.00957
17.744	0.01005
17.745	0.01054
17.746	0.01103
17.747	0.01151
17.748	0.01200
17.749	0.01249
17.750	0.01297
17.751	0.01346
17.752	0.01395
17.753	0.01443
17.754	0.01492
17.755	0.01540
17.756	0.01588
17.757	0.01636
17.758	0.01684
17.759	0.01731
17.760	0.01779
17.761	0.01826
17.762	0.01872
17.763	0.01918
17.764	0.01965
17.765	0.02011
17.766	0.02058
17.767	0.02104
17.768	0.02150
17.769	0.02196
17.770	0.02242
17.771	0.02288
17.772	0.02335
17.773	0.02380
17.774	0.02426
17.775	0.02472
17.776	0.02518
17.777	0.02563
17.778	0.02609
17.779	0.02654
17.780	0.02700
17.781	0.02745
17.782	0.02790
17.783	0.02835
17.784	0.02880
17.785	0.02925
17.786	0.02969
17.787	0.03013
17.788	0.03058
17.789	0.03102
17.790	0.03146
17.791	0.03189
17.792	0.03233
17.793	0.03276
17.794	0.03320
17.795	0.03363
17.796	0.03406
17.797	0.03449
17.798	0.03493
17.799	0.03536
17.800	0.03579
17.801	0.03622
17.802	0.03665
17.803	0.03708
17.804	0.03751
17.805	0.03793
17.806	0.03836
17.807	0.03878
17.808	0.03920
17.809	0.03962
17.810	0.04004
17.811	0.04046
17.812	0.04087
17.813	0.04128
17.814	0.04169
17.815	0.04209
17.816	0.04250
17.817	0.04290
17.818	0.04329
17.819	0.04368
17.820	0.04407
17.821	0.04445
17.822	0.04483
17.823	0.04521
17.824	0.04558
17.825	0.04595
17.826	0.04631
17.827	0.04668
17.828	0.04704
17.829	0.04741
17.830	0.04778
17.831	0.04814
17.832	0.04851
17.833	0.04887
17.834	0.04923
17.835	0.04959
17.836	0.04995
17.837	0.05030
17.838	0.05065
17.839	0.05100
17.840	0.05134
17.841	0.05168
17.842	0.05201
17.843	0.05234
17.844	0.05266
17.845	0.05297
17.846	0.05328
17.847	0.05358
17.848	0.05387
17.849	0.05415
17.850	0.05443
17.851	0.05469
17.852	0.05495
17.853	0.05520
17.854	0.05543
17.855	0.05566
17.856	0.05587
17.857	0.05607
17.858	0.05627
17.859	0.05646
17.860	0.05664
17.861	0.05682
17.862	0.05700
17.863	0.05718
17.864	0.05734
17.865	0.05750
17.866	0.05766
17.867	0.05781
17.868	0.05795
17.869	0.05808
17.870	0.05821
17.871	0.05833
17.872	0.05843
17.873	0.05853
17.874	0.05862
17.875	0.05870
17.876	0.05877
17.877	0.05882
17.878	0.05887
17.879	0.05890
17.880	0.05892
17.881	0.05893
17.882	0.05892
17.883	0.05890
17.884	0.05887
17.885	0.05882
17.886	0.05876
17.887	0.05868
17.888	0.05858
17.889	0.05847
17.890	0.05834
17.891	0.05820
17.892	0.05805
17.893	0.05789
17.894	0.05771
17.895	0.05752
17.896	0.05731
17.897	0.05710
17.898	0.05687
17.899	0.05663
17.900	0.05638
17.901	0.05611
17.902	0.05584
17.903	0.05555
17.904	0.05525
17.905	0.05493
17.906	0.05461
17.907	0.05427
17.908	0.05393
17.909	0.05357
17.910	0.05320
17.911	0.05281
17.912	0.05242
17.913	0.05202
17.914	0.05160
17.915	0.05117
17.916	0.05073
17.917	0.05028
17.918	0.04982
17.919	0.04935
17.920	0.04887
17.921	0.04838
17.922	0.04787
17.923	0.04734
17.924	0.04680
17.925	0.04624
17.926	0.04566
17.927	0.04507
17.928	0.04446
17.929	0.04384
17.930	0.04321
17.931	0.04256
17.932	0.04190
17.933	0.04123
17.934	0.04054
17.935	0.03985
17.936	0.03915
17.937	0.03844
17.938	0.03773
17.939	0.03700
17.940	0.03627
17.941	0.03554
17.942	0.03480
17.943	0.03406
17.944	0.03331
17.945	0.03256
17.946	0.03181
17.947	0.03106
17.948	0.03031
17.949	0.02956
17.950	0.02881
17.951	0.02807
17.952	0.02732
17.953	0.02658
17.954	0.02584
17.955	0.02509
17.956	0.02432
17.957	0.02355
17.958	0.02276
17.959	0.02196
17.960	0.02115
17.961	0.02034
17.962	0.01952
17.963	0.01869
17.964	0.01786
17.965	0.01703
17.966	0.01619
17.967	0.01535
17.968	0.01451
17.969	0.01368
17.970	0.01284
17.971	0.01201
17.972	0.01118
17.973	0.01036
17.974	0.00954
17.975	0.00873
17.976	0.00792
17.977	0.00713
17.978	0.00634
17.979	0.00557
17.980	0.00481
17.981	0.00406
17.982	0.00333
17.983	0.00261
17.984	0.00191
17.985	0.00122
17.986	0.00055
17.987	-0.00011
17.988	-0.00078
17.989	-0.00144
17.990	-0.00210
17.991	-0.00276
17.992	-0.00341
17.993	-0.00406
17.994	-0.00470
17.995	-0.00534
17.996	-0.00597
17.997	-0.00659
17.998	-0.00720
17.999	-0.00781
18.000	-0.00841
18.001	-0.00899
18.002	-0.00957
18.003	-0.01013
18.004	-0.01068
18.005	-0.01122
18.006	-0.01174
18.007	-0.01225
18.008	-0.01274
18.009	-0.01322
18.010	-0.01368
18.011	-0.01413
18.012	-0.01455
18.013	-0.01496
18.014	-0.01535
18.015	-0.01571
18.016	-0.01606
18.017	-0.01638
18.018	-0.01668
18.019	-0.01697
18.020	-0.01723
18.021	-0.01748
18.022	-0.01772
18.023	-0.01793
18.024	-0.01813
18.025	-0.01832
18.026	-0.01849
18.027	-0.01864
18.028	-0.01878
18.029	-0.01891
18.030	-0.01901
18.031	-0.01911
18.032	-0.01918
18.033	-0.01925
18.034	-0.01930
18.035	-0.01933
18.036	-0.01935
18.037	-0.01935
18.038	-0.01934
18.039	-0.01932
18.040	-0.01928
18.041	-0.01922
18.042	-0.01916
18.043	-0.01908
18.044	-0.01898
18.045	-0.01887
18.046	-0.01875
18.047	-0.01861
18.048	-0.01846
18.049	-0.01830
18.050	-0.01813
18.051	-0.01794
18.052	-0.01772
18.053	-0.01749
18.054	-0.01724
18.055	-0.01696
18.056	-0.01667
18.057	-0.01635
18.058	-0.01602
18.059	-0.01568
18.060	-0.01531
18.061	-0.01493
18.062	-0.01454
18.063	-0.01413
18.064	-0.01371
18.065	-0.01328
18.066	-0.01284
18.067	-0.01238
18.068	-0.01192
18.069	-0.01145
18.070	-0.01097
18.071	-0.01049
18.072	-0.01000
18.073	-0.00950
18.074	-0.00900
18.075	-0.00849
18.076	-0.00799
18.077	-0.00748
18.078	-0.00697
18.079	-0.00646
18.080	-0.00595
18.081	-0.00544
18.082	-0.00493
18.083	-0.00443
18.084	-0.00392
18.085	-0.00340
18.086	-0.00287
18.087	-0.00231
18.088	-0.00175
18.089	-0.00117
18.090	-0.00059
18.091	0.00001
18.092	0.00061
18.093	0.00122
18.094	0.00184
18.095	0.00246
18.096	0.00309
18.097	0.00372
18.098	0.00435
18.099	0.00498
18.100	0.00561
18.101	0.00624
18.102	0.00687
18.103	0.00749
18.104	0.00811
18.105	0.00872
18.106	0.00932
18.107	0.00992
18.108	0.01051
18.109	0.01108
18.110	0.01164
18.111	0.01219
18.112	0.01273
18.113	0.01325
18.114	0.01376
18.115	0.01424
18.116	0.01471
18.117	0.01517
18.118	0.01564
18.119	0.01610
18.120	0.01655
18.121	0.01701
18.122	0.01746
18.123	0.01791
18.124	0.01836
18.125	0.01880
18.126	0.01924
18.127	0.01966
18.128	0.02008
18.129	0.02050
18.130	0.02090
18.131	0.02130
18.132	0.02168
18.133	0.02205
18.134	0.02241
18.135	0.02276
18.136	0.02310
18.137	0.02342
18.138	0.02372
18.139	0.02401
18.140	0.02429
18.141	0.02455
18.142	0.02479
18.143	0.02501
18.144	0.02521
18.145	0.02539
18.146	0.02555
18.147	0.02569
18.148	0.02581
18.149	0.02591
18.150	0.02598
18.151	0.02604
18.152	0.02609
