940.5		0.030131938
940		0.033728328
939.5		0.031672437
939		0.03385691
938.5		0.034227621
938		0.031055406
937.5		0.034657314
937		0.037873954
936.5		0.037547503
936		0.03503314
935.5		0.041334379
935		0.044764254
934.5		0.040805213
934		0.039903644
933.5		0.041862715
933		0.040864669
932.5		0.044280246
932		0.046812996
931.5		0.041397017
931		0.044332106
930.5		0.046260938
930		0.049570959
929.5		0.04653262
929		0.049853127
928.5		0.05294814
928		0.051496889
927.5		0.047359757
927		0.055086993
926.5		0.055917777
926		0.052821543
925.5		0.054063637
925		0.057044491
924.5		0.06182678
924		0.060880039
923.5		0.058038842
923		0.063966982
922.5		0.064444833
922		0.069005214
921.5		0.068719223
921		0.064553022
920.5		0.070534468
920		0.071458757
919.5		0.07248272
919		0.071261168
918.5		0.073003672
918		0.080283612
917.5		0.076126933
917		0.07443849
916.5		0.077466026
916		0.085175812
915.5		0.084045634
915		0.085939378
914.5		0.08647792
914		0.086871624
913.5		0.088286117
913		0.091190673
912.5		0.093833365
912		0.092800185
911.5		0.096199147
911		0.098807752
910.5		0.09851484
910		0.105106287
909.5		0.105920211
909		0.1051744
908.5		0.105223343
908		0.110674053
907.5		0.110488594
907		0.11050982
906.5		0.120997928
906		0.119732462
905.5		0.118269898
905		0.118972629
904.5		0.127441004
904		0.126094028
903.5		0.129011482
903		0.135981634
902.5		0.135968
902		0.135797024
901.5		0.140303969
901		0.141257763
900.5		0.146174252
900		0.150336251
899.5		0.14980042
899		0.166444674
898.5		0.162249282
898		0.158144742
897.5		0.167617366
897		0.173095971
896.5		0.187758699
896		0.173004791
895.5		0.181364089
895		0.187038705
894.5		0.18785958
894		0.194626987
893.5		0.185954168
893		0.193516359
892.5		0.193210527
892		0.206997708
891.5		0.211994857
891		0.212491229
890.5		0.21933727
890		0.221451119
889.5		0.225194097
889		0.226687804
888.5		0.226370126
888		0.236184686
887.5		0.235858262
887		0.248597398
886.5		0.253372252
886		0.244682536
885.5		0.265037566
885		0.268565834
884.5		0.260874361
884		0.262776732
883.5		0.285300136
883		0.292040318
882.5		0.280098289
882		0.291478783
881.5		0.294894189
881		0.297435224
880.5		0.306498647
880		0.32203567
879.5		0.317047656
879		0.327064157
878.5		0.334978521
878		0.338001221
877.5		0.338490069
877		0.355125815
876.5		0.361696482
876		0.356276631
875.5		0.36518392
875		0.368519872
874.5		0.386536628
874		0.391568929
873.5		0.39504543
873		0.397796452
872.5		0.416014761
872		0.413392484
871.5		0.424991459
871		0.423282117
870.5		0.443562627
870		0.447733015
869.5		0.451874137
869		0.462582618
868.5		0.473902434
868		0.479871392
867.5		0.489229143
867		0.49596104
866.5		0.497102976
866		0.509566367
865.5		0.515064716
865		0.529010117
864.5		0.532444596
864		0.544631243
863.5		0.55436784
863		0.570013881
862.5		0.580163598
862		0.590946734
861.5		0.593853653
861		0.607361019
860.5		0.622383595
860		0.633621216
859.5		0.633819521
859		0.648523986
858.5		0.666192055
858		0.674193084
857.5		0.691860795
857		0.695864618
856.5		0.712010562
856		0.726727366
855.5		0.7295205
855		0.75097543
854.5		0.756821632
854		0.772081792
853.5		0.789094091
853		0.804484367
852.5		0.816359937
852		0.826300383
851.5		0.843522251
851		0.857972741
850.5		0.871280134
850		0.886392891
849.5		0.898856878
849		0.915217042
848.5		0.931131184
848		0.947583258
847.5		0.959369898
847		0.976187706
846.5		1.000983953
846		1.01678288
845.5		1.03430748
845		1.049699545
844.5		1.066802859
844		1.087891936
843.5		1.105527282
843		1.119348168
842.5		1.141161323
842		1.162037849
841.5		1.175792336
841		1.19754231
840.5		1.219933987
840		1.235815644
839.5		1.262108564
839		1.280770779
838.5		1.299987316
838		1.323938012
837.5		1.3444345
837		1.36856544
836.5		1.391795993
836		1.416508079
835.5		1.436257482
835		1.459298849
834.5		1.483574748
834		1.50622046
833.5		1.531827211
833		1.556395292
832.5		1.586666346
832		1.613011956
831.5		1.634745479
831		1.662393093
830.5		1.68720758
830		1.714938283
829.5		1.744044542
829		1.775238872
828.5		1.801895738
828		1.828208923
827.5		1.857931376
827		1.888120532
826.5		1.916946292
826		1.951212287
825.5		1.97860837
825		2.013331175
824.5		2.042631626
824		2.078814268
823.5		2.111610413
823		2.144993544
822.5		2.178607941
822		2.209285021
821.5		2.247499704
821		2.285440922
820.5		2.318269253
820		2.355578661
819.5		2.392809391
819		2.42931509
818.5		2.469896078
818		2.505060196
817.5		2.550011396
817		2.586022854
816.5		2.629677296
816		2.662563562
815.5		2.7039814
815		2.750311136
814.5		2.786447048
814		2.836801052
813.5		2.879766941
813		2.92171216
812.5		2.962970495
812		3.010130167
811.5		3.056938648
811		3.101713181
810.5		3.149567604
810		3.199449539
809.5		3.246832609
809		3.294178963
808.5		3.344003201
808		3.394706249
807.5		3.44784379
807		3.494179726
806.5		3.54633975
806		3.601291656
805.5		3.65245986
805		3.707906246
804.5		3.765206814
804		3.819405556
803.5		3.876045704
803		3.931582689
802.5		3.992783546
802		4.048723698
801.5		4.109174252
801		4.166172981
800.5		4.230490208
800		4.289328575
799.5		4.35071516
799		4.415102482
798.5		4.480400562
798		4.54411602
797.5		4.610304356
797		4.676230431
796.5		4.746290684
796		4.810995102
795.5		4.879747868
795		4.94959259
794.5		5.017571449
794		5.085306168
793.5		5.157799721
793		5.22914505
792.5		5.303369522
792		5.381349087
791.5		5.459243298
791		5.529330254
790.5		5.607940197
790		5.686319351
789.5		5.763308525
789		5.844631195
788.5		5.92880249
788		6.006325245
787.5		6.08962965
787		6.172382832
786.5		6.25070858
786		6.340753078
785.5		6.423067093
785		6.509381294
784.5		6.599505424
784		6.685559273
783.5		6.7772789
783		6.872023582
782.5		6.964152336
782		7.051271915
781.5		7.149074078
781		7.241755009
780.5		7.332922459
780		7.432169437
779.5		7.535172462
779		7.632407665
778.5		7.732587337
778		7.830749989
777.5		7.931352615
777		8.033233643
776.5		8.139374733
776		8.246926308
775.5		8.351226807
775		8.463427544
774.5		8.566232681
774		8.673642159
773.5		8.788534164
773		8.896583557
772.5		9.011832237
772		9.121102333
771.5		9.235590935
771		9.352499962
770.5		9.461214066
770		9.586526871
769.5		9.703978539
769		9.822717667
768.5		9.949238777
768		10.07327271
767.5		10.19219208
767		10.31607437
766.5		10.43565273
766		10.56355762
765.5		10.69190025
765		10.81669521
764.5		10.95037556
764		11.07942963
763.5		11.20703125
763		11.34821129
762.5		11.47474384
762		11.61260796
761.5		11.75001907
761		11.88848495
760.5		12.02668095
760		12.16876221
759.5		12.31053638
759		12.45641041
758.5		12.5967617
758		12.73612499
757.5		12.88507843
757		13.03202057
756.5		13.1782608
756		13.32648087
755.5		13.47558689
755		13.62880516
754.5		13.77893829
754		13.93303871
753.5		14.08002567
753		14.23876286
752.5		14.39338779
752		14.55235481
751.5		14.7115593
751		14.87565899
750.5		15.03066158
750		15.1918354
749.5		15.35926437
749		15.51856232
748.5		15.68203831
748		15.84822655
747.5		16.01377487
747		16.18872833
746.5		16.35443687
746		16.52858925
745.5		16.69521332
745		16.87119675
744.5		17.03827286
744		17.21018219
743.5		17.3872776
743		17.5661602
742.5		17.73814201
742		17.90969467
741.5		18.10042953
741		18.28031158
740.5		18.45500374
740		18.63807297
739.5		18.83092308
739		19.00649261
738.5		19.18796349
738		19.38879776
737.5		19.57912827
737		19.75452805
736.5		19.95856476
736		20.14351463
735.5		20.3313446
735		20.53005981
734.5		20.72376251
734		20.91628456
733.5		21.1158638
733		21.31085587
732.5		21.50807571
732		21.7072773
731.5		21.89938354
731		22.11213303
730.5		22.30462646
730		22.51129532
729.5		22.71165085
729		22.90930748
728.5		23.12833595
728		23.33279228
727.5		23.52911186
727		23.7460537
726.5		23.95843887
726		24.16856766
725.5		24.38427353
725		24.59818649
724.5		24.81295013
724		25.02902985
723.5		25.23441696
723		25.46568489
722.5		25.67448235
722		25.89850426
721.5		26.11871719
721		26.3301754
720.5		26.55051994
720		26.78689575
719.5		26.99889183
719		27.22860336
718.5		27.45341301
718		27.6910038
717.5		27.91544533
717		28.13087082
716.5		28.3663578
716		28.61512566
715.5		28.83877182
715		29.07637596
714.5		29.30206299
714		29.55106544
713.5		29.79561043
713		30.01971626
712.5		30.26708412
712		30.50188637
711.5		30.74180412
711		30.99447823
710.5		31.23464966
710		31.47098351
709.5		31.71827507
709		31.95403481
708.5		32.21118927
708		32.45484924
707.5		32.70674133
707		32.95179749
706.5		33.20860672
706		33.44722366
705.5		33.71575928
705		33.95766068
704.5		34.22634506
704		34.47249603
703.5		34.73387146
703		34.98455429
702.5		35.2504921
702		35.50396347
701.5		35.77380753
701		36.02098465
700.5		36.28239059
700		36.55055237
699.5		36.80360794
699		37.07518768
698.5		37.32818604
698		37.5933342
697.5		37.86681747
697		38.11877441
696.5		38.39216995
696		38.66024399
695.5		38.92364502
695		39.19721985
694.5		39.47066116
694		39.73058319
693.5		40.01154709
693		40.27168655
692.5		40.55739212
692		40.82403946
691.5		41.09415817
691		41.37291336
690.5		41.64644623
690		41.92084122
689.5		42.19232178
689		42.45966339
688.5		42.73532104
688		43.00679779
687.5		43.27306747
687		43.55319595
686.5		43.82623672
686		44.09214783
685.5		44.36752701
685		44.63775635
684.5		44.91598129
684		45.20233536
683.5		45.46068954
683		45.75318909
682.5		46.02395248
682		46.2923584
681.5		46.57181168
681		46.8348999
680.5		47.11907578
680		47.38457489
679.5		47.66994858
679		47.93523407
678.5		48.21964645
678		48.46328354
677.5		48.73376083
677		49.00761032
676.5		49.27126694
676		49.54104614
675.5		49.80160141
675		50.07619095
674.5		50.32997131
674		50.58325958
673.5		50.85406494
673		51.12384415
672.5		51.36862946
672		51.63314438
671.5		51.87356949
671		52.14332199
670.5		52.41033554
670		52.63829041
669.5		52.91036987
669		53.15185165
668.5		53.41349792
668		53.65568924
667.5		53.88895416
667		54.15691757
666.5		54.40632248
666		54.65501404
665.5		54.9031601
665		55.15139771
664.5		55.40507507
664		55.64930344
663.5		55.9057579
663		56.13951111
662.5		56.38449097
662		56.6361351
661.5		56.88845062
661		57.15373611
660.5		57.38600922
660		57.64058304
659.5		57.89193344
659		58.12862396
658.5		58.38384628
658		58.61563873
657.5		58.87825394
657		59.11544418
656.5		59.34456635
656		59.57906723
655.5		59.82032394
655		60.07561111
654.5		60.33418274
654		60.56146622
653.5		60.81013107
653		61.04286957
652.5		61.27646637
652		61.55244827
651.5		61.78503799
651		62.03138733
650.5		62.26861572
650		62.50484467
649.5		62.77210236
649		62.99859238
648.5		63.23881912
648		63.48202896
647.5		63.72301102
647		63.96414566
646.5		64.21096039
646		64.44278717
645.5		64.68294525
645		64.92672729
644.5		65.16425323
644		65.40797424
643.5		65.63545227
643		65.86396027
642.5		66.11487579
642		66.34375763
641.5		66.5619278
641		66.79827881
640.5		67.02268982
640		67.26707458
639.5		67.48309326
639		67.71125793
638.5		67.95687866
638		68.1802597
637.5		68.4078064
637		68.64337158
636.5		68.86618805
636		69.08799744
635.5		69.32110596
635		69.5294342
634.5		69.7705307
634		69.97299957
633.5		70.20052338
633		70.42154694
632.5		70.64455414
632		70.85635376
631.5		71.07944489
631		71.29589844
630.5		71.51904297
630		71.74119568
629.5		71.95013428
629		72.16812134
628.5		72.37607574
628		72.60812378
627.5		72.81240082
627		73.02371216
626.5		73.21456909
626		73.41822815
625.5		73.62985992
625		73.8398056
624.5		74.0453186
624		74.23802185
623.5		74.45414734
623		74.64862061
622.5		74.8504715
622		75.01544189
621.5		75.22268677
621		75.41682434
620.5		75.60574341
620		75.79759979
619.5		76.00981903
619		76.17784882
618.5		76.35106659
618		76.54134369
617.5		76.7247467
617		76.90136719
616.5		77.07751465
616		77.26163483
615.5		77.4257431
615		77.59609222
614.5		77.77402496
614		77.92937469
613.5		78.09128571
613		78.2405014
612.5		78.39499664
612		78.57640076
611.5		78.73600769
611		78.88967133
610.5		79.02487183
610		79.17319489
609.5		79.32770538
609		79.46527863
608.5		79.59643555
608		79.75567627
607.5		79.85900116
607		79.99421692
606.5		80.14071655
606		80.25907135
605.5		80.38227844
605		80.49958038
604.5		80.61192322
604		80.74497986
603.5		80.83629608
603		80.92240906
602.5		81.02639771
602		81.14715576
601.5		81.22969818
601		81.33335876
600.5		81.39785767
600		81.47905731
599.5		81.55031586
599		81.59781647
598.5		81.67653656
598		81.73604584
597.5		81.77098083
597		81.82957458
596.5		81.86969757
596		81.9198761
595.5		81.90583801
595		81.95018005
594.5		81.93069458
594		81.92611694
593.5		81.91873169
593		81.91542053
592.5		81.87162018
592		81.82134247
591.5		81.78852844
591		81.69754791
590.5		81.61820984
590		81.53478241
589.5		81.41145325
589		81.29089355
588.5		81.13143158
588		80.97647858
587.5		80.81713867
587		80.58981323
586.5		80.35255432
586		80.08254242
585.5		79.83106995
585		79.51274872
584.5		79.20645142
584		78.84142303
583.5		78.46118927
583		78.06031036
582.5		77.59177399
582		77.09326172
581.5		76.58138275
581		76.03323364
580.5		75.42503357
580		74.78157043
579.5		74.10203552
579		73.34972382
578.5		72.56185913
578		71.74619293
577.5		70.86507416
577		69.91790771
576.5		68.92990112
576		67.89602661
575.5		66.78702545
575		65.64186096
574.5		64.40007019
574		63.13598633
573.5		61.81441498
573		60.39918518
572.5		58.96470642
572		57.46903229
571.5		55.87856674
571		54.32490158
570.5		52.64988708
570		50.97922516
569.5		49.30135727
569		47.59418106
568.5		45.69128418
568		43.87369537
567.5		42.0211792
567		40.21298981
566.5		38.31930923
566		36.41630173
565.5		34.53185654
565		32.62343597
564.5		30.7889843
564		29.00615311
563.5		27.23831558
563		25.50657463
562.5		23.79972076
562		22.11615944
561.5		20.56314659
561		19.00156403
560.5		17.55830193
560		16.16525269
559.5		14.81252289
559		13.57418156
558.5		12.3707428
558		11.24153137
557.5		10.22378159
557		9.232580185
556.5		8.321007729
556		7.48964262
555.5		6.704731464
555		6.007618904
554.5		5.355459213
554		4.766122818
553.5		4.232913971
553		3.738025904
552.5		3.293370724
552		2.904413462
551.5		2.546650171
551		2.235859156
550.5		1.953624725
550		1.706304073
549.5		1.48631382
549		1.293524623
548.5		1.123070717
548		0.974727988
547.5		0.842700779
547		0.726718903
546.5		0.627497912
546		0.54288739
545.5		0.468199611
545		0.402524889
544.5		0.344852358
544		0.29720524
543.5		0.255037785
543		0.22050184
542.5		0.188781992
542		0.161203221
541.5		0.139557898
541		0.120258078
540.5		0.10291069
540		0.087936729
539.5		0.076393768
539		0.067224726
538.5		0.056586258
538		0.048665412
537.5		0.042726781
537		0.036960699
536.5		0.03127712
536		0.029007696
535.5		0.025804972
535		0.022898281
534.5		0.020139355
534		0.016892474
533.5		0.014298344
533		0.015071834
532.5		0.011982385
532		0.011399923
531.5		0.010035492
531		0.008314351
530.5		0.007810296
530		0.007949885
529.5		0.005518154
529		0.008155693
528.5		0.005302497
528		0.004586839
527.5		0.003445528
527		0.005084066
526.5		0.004228015
526		0.003515072
525.5		0.004726795
525		0.003371919
524.5		0.004084445
524		0.003087305
523.5		0.003585025
523		0.002089794
522.5		0.003157927
522		0.001591399
521.5		0.004226885
521		0.002944848
520.5		0.003798606
520		0.003300774
519.5		0.001519935
519		0.002873145
518.5		0.002161139
518		0.00216138
517.5		0.002730852
517		0.003444896
516.5		0.00294604
516		0.001234031
515.5		0.002233035
515		0.001519206
514.5		0.001304878
514		0.002876764
513.5		0.002591363
513		0.002090801
512.5		0.00058887
512		0.003307743
511.5		0.002878938
511		0.001804629
510.5		0.002378725
510		0.002235263
509.5		0.00094393
509		0.000871732
508.5		0.001877034
508		0.001373811
507.5		0.001157857
507		0.001085422
506.5		0.002525702
506		0.002093554
505.5		0.002959666
505		0.000939097
504.5		0.000866208
504		0.000214966
503.5		0.003614629
503		0.000864118
502.5		0.001878022
502		0.00158815
501.5		0.001006988
501		-8.39E-05
500.5		0.001369501
500		0.000203966
499.5		0.000566942
499		0.000784494
498.5		0.001368063
498		0.001148257
497.5		-0.000901763
497		0.00136664
496.5		-0.001273775
496		-0.000175949
495.5		0.001512494
495		0.000629286
494.5		3.86E-05
494		-0.000479527
493.5		0.000403804
493		-0.000559347
492.5		0.000696784
492		0.001585037
491.5		0.000100176
491		-0.001164915
490.5		0.000765929
490		0.000466455
489.5		0.001882883
489		-0.000508302
488.5		-0.001110111
488		-0.000589731
487.5		0.000532664
487		-0.000520686
486.5		0.000905548
486		1.08E-07
485.5		-0.001059012
485		-0.000609569
484.5		6.81E-05
484		0.001581312
483.5		0.000746374
483		-0.000471703
482.5		-0.00047505
482		0.0013519
481.5		0.00113916
481		-0.000495277
480.5		-6.77E-05
480		0.000145335
479.5		0.000142918
479		-0.000148334
478.5		-0.000295687
478		0.000280318
477.5		0.000133269
477		0.000203295
476.5		-0.000307996
476		-0.000383905
475.5		0.000633641
475		0.001143243
474.5		-0.000759554
474		0.000555422
473.5		0.000333298
473		-0.002901811
472.5		0.001580235
472		-0.000557125
471.5		0.000398775
471		-0.000711726
470.5		-0.000492978
470		-0.000199705
469.5		0.00076191
469		0.00038907
468.5		1.49E-05
468		-0.000583798
467.5		0.000308322
467		-6.74E-05
466.5		-0.000444161
466		-0.001272028
465.5		0.001350709
465		-0.00030336
464.5		-0.000155911
464		-0.000384719
463.5		0.000291566
463		6.26E-05
462.5		0.000287266
462		-0.001155312
461.5		0.000358539
461		0.000324084
460.5		-0.000422932
460		0.000145821
459.5		-0.001003195
459		0.000858243
458.5		0.001935086
458		-0.000584876
457.5		0.001286567
457		-0.000520533
456.5		5.42E-05
456		-0.00038381
455.5		-0.000387932
455		-0.00024641
454.5		-3.14E-05
454		0.000256938
453.5		3.42E-05
453		0.001424271
452.5		0.000394501
452		0.00017025
451.5		0.001274299
451		0.000680988
450.5		8.45E-05
450		0.000303226
449.5		0.000821667
449		-0.000826857
448.5		0.000366367
448		0.001265186
447.5		-0.000170979
447		0.001201313
446.5		-0.000493276
446		0.001069163
445.5		0.000135369
445		0.000632959
444.5		0.000412052
444		4.45E-05
443.5		0.000546925
443		-0.000335049
442.5		0.001197356
442		0.000752452
441.5		-0.001030402
441		0.000594224
440.5		0.000214112
440		0.000281465
439.5		-0.000544746
439		-0.000193204
438.5		0.000574064
438		0.000851902
437.5		-0.000155391
437		0.000121247
436.5		-0.000613758
436		-0.000993151
435.5		0.000530819
435		0.000152993
434.5		-0.000752063
434		-1.95E-05
433.5		0.00068166
433		0.000634653
432.5		0.00076988
432		-3.24E-05
431.5		0.000755146
431		0.000747139
430.5		-0.00066942
430		-0.000839621
429.5		0.000898749
429		-8.93E-06
428.5		0.000118583
428		0.000684058
427.5		8.83E-05
427		0.000294344
426.5		0.001027631
426		0.001916436
425.5		-8.25E-05
425		0.000473536
424.5		-0.000412789
424		-0.000141823
423.5		0.000209464
423		0.000534764
422.5		0.000772221
422		0.000403248
421.5		-0.00113655
421		0.001547168
420.5		0.001099347
420		-0.000994075
419.5		-0.000296583
419		-0.000250643
418.5		0.000307051
418		0.001248569
417.5		0.001905372
417		0.000277031
416.5		-0.001528141
416		0.00074648
415.5		-0.000293175
415		0.000424315
414.5		0.000307977
414		-0.000299983
413.5		0.000822931
413		0.001321237
412.5		0.001316621
412		-0.0001124
411.5		0.001050606
411		-0.000589332
410.5		0.000460153
410		-0.000573321
409.5		0.001829374
409		0.000819453
408.5		-0.000139996
408		-2.06E-05
407.5		0.001176959
407		-0.000132556
406.5		-0.00066628
406		0.00089164
405.5		0.000978752
405		-0.000432755
404.5		4.09E-05
404		-0.000335507
403.5		0.000151179
403		-0.000451449
402.5		-0.001672857
402		-0.000336719
401.5		-7.46E-06
401		0.000540402
400.5		-0.000397188
400		0.001813275
399.5		0.001305947
399		-9.12E-05
398.5		-3.85E-05
398		-0.000196434
397.5		0.000342577
397		0.000190436
396.5		0.000106446
396		-5.05E-05
395.5		0.000583091
395		-0.000588812
394.5		0.000124673
394		0.000667702
393.5		-6.13E-05
393		0.000617536
392.5		0.000259502
392		0.000459641
391.5		0.000450015
391		-6.03E-05
390.5		-0.000867417
390		-0.000450552
389.5		0.001302422
389		0.000151298
388.5		0.000620835
388		0.000613172
387.5		0.002069115
387		-3.35E-05
386.5		-0.000257209
386		-0.000128171
385.5		-0.000642308
385		0.001650091
384.5		-0.000964508
384		0.000244149
383.5		0.001033282
383		0.000687834
382.5		0.001437214
382		-0.001053213
381.5		0.000111921
381		0.001082717
380.5		0.001149124
380		-0.000485285
379.5		-0.00056961
379		-0.000153175
378.5		0.001136104
378		0.002404075
377.5		0.000291606
377		-0.000122541
376.5		0.000954894
376		-0.000282548
375.5		-0.001191404
375		0.000663332
374.5		0.00051743
374		-0.000965954
373.5		0.000148394
373		-0.000502925
372.5		0.001132221
372		-0.000376873
371.5		2.17E-05
371		7.72E-05
370.5		-0.000816245
370		-0.000218338
