250	0.00
251	0.00
252	0.00
253	0.00
254	0.00
255	0.00
256	0.00
257	0.00
258	0.00
259	0.00
260	0.00
261	0.00
262	0.00
263	0.00
264	0.00
265	0.00
266	0.00
267	0.00
268	0.00
269	0.00
270	0.00
271	0.00
272	0.00
273	0.00
274	0.00
275	0.00
276	0.00
277	0.00
278	0.00
279	0.00
280	0.00
281	0.00
282	0.00
283	0.00
284	0.00
285	0.00
286	0.00
287	0.00
288	0.00
289	0.00
290	0.00
291	0.00
292	0.00
293	0.00
294	0.00
295	0.00
296	0.00
297	0.00
298	0.00
299	0.00
300	0.00
301	0.00
302	0.00
303	0.00
304	0.00
305	0.00
306	0.00
307	0.00
308	0.00
309	0.00
310	0.00
311	0.00
312	0.00
313	0.00
314	0.00
315	0.00
316	0.00
317	0.00
318	0.00
319	0.00
320	0.00
321	0.00
322	0.00
323	0.00
324	0.00
325	0.00
326	0.00
327	0.00
328	0.00
329	0.00
330	0.00
331	0.00
332	0.00
333	0.00
334	0.00
335	0.00
336	0.00
337	0.00
338	0.00
339	0.00
340	0.00
341	0.00
342	0.00
343	0.00
344	0.00
345	0.00
346	0.01
347	0.02
348	0.05
349	0.12
350	0.21
351	0.39
352	0.66
353	1.04
354	1.58
355	2.31
356	3.23
357	4.36
358	5.68
359	7.18
360	8.92
361	10.76
362	12.76
363	14.92
364	17.17
365	19.39
366	21.63
367	23.91
368	26.20
369	28.49
370	30.68
371	32.83
372	34.95
373	36.96
374	38.96
375	40.90
376	42.81
377	44.63
378	46.42
379	48.09
380	49.78
381	51.32
382	52.79
383	54.29
384	55.71
385	57.00
386	58.30
387	59.40
388	60.58
389	61.71
390	62.69
391	63.75
392	64.64
393	65.48
394	66.34
395	67.09
396	67.89
397	68.48
398	69.16
399	69.81
400	70.46
401	70.91
402	71.42
403	71.78
404	72.37
405	72.76
406	73.12
407	73.59
408	73.84
409	74.23
410	74.52
411	74.84
412	75.05
413	75.24
414	75.51
415	75.69
416	75.89
417	76.10
418	76.30
419	76.50
420	76.67
421	76.76
422	76.81
423	76.87
424	76.85
425	76.83
426	76.81
427	76.79
428	76.80
429	76.75
430	76.73
431	76.55
432	76.50
433	76.33
434	76.16
435	76.07
436	75.94
437	75.76
438	75.63
439	75.42
440	75.20
441	75.07
442	74.79
443	74.61
444	74.36
445	73.99
446	73.61
447	73.23
448	72.84
449	72.42
450	71.93
451	71.52
452	71.10
453	70.69
454	70.21
455	69.78
456	69.29
457	68.71
458	68.16
459	67.53
460	66.88
461	66.13
462	65.37
463	64.50
464	63.60
465	62.60
466	61.51
467	60.36
468	59.11
469	57.75
470	56.37
471	54.96
472	53.50
473	52.03
474	50.53
475	49.02
476	47.48
477	45.97
478	44.36
479	42.79
480	41.22
481	39.60
482	37.99
483	36.38
484	34.80
485	33.20
486	31.71
487	30.20
488	28.78
489	27.39
490	26.05
491	24.79
492	23.58
493	22.45
494	21.39
495	20.41
496	19.47
497	18.63
498	17.79
499	16.98
500	16.20
501	15.39
502	14.53
503	13.64
504	12.74
505	11.83
506	10.95
507	10.11
508	9.34
509	8.62
510	7.98
511	7.39
512	6.84
513	6.32
514	5.83
515	5.36
516	4.91
517	4.48
518	4.08
519	3.70
520	3.34
521	3.01
522	2.70
523	2.42
524	2.16
525	1.93
526	1.72
527	1.54
528	1.38
529	1.24
530	1.12
531	1.02
532	0.93
533	0.86
534	0.80
535	0.75
536	0.71
537	0.68
538	0.65
539	0.63
540	0.61
541	0.60
542	0.60
543	0.60
544	0.61
545	0.63
546	0.65
547	0.68
548	0.71
549	0.75
550	0.80
551	0.86
552	0.92
553	0.99
554	1.05
555	1.12
556	1.18
557	1.23
558	1.26
559	1.29
560	1.30
561	1.30
562	1.29
563	1.27
564	1.22
565	1.18
566	1.12
567	1.06
568	0.98
569	0.91
570	0.82
571	0.74
572	0.66
573	0.58
574	0.51
575	0.43
576	0.37
577	0.31
578	0.25
579	0.21
580	0.17
581	0.14
582	0.12
583	0.09
584	0.07
585	0.06
586	0.05
587	0.04
588	0.03
589	0.03
590	0.03
591	0.02
592	0.02
593	0.02
594	0.02
595	0.02
596	0.02
597	0.02
598	0.02
599	0.02
600	0.02
601	0.02
602	0.02
603	0.02
604	0.02
605	0.02
606	0.02
607	0.02
608	0.02
609	0.01
610	0.01
611	0.02
612	0.01
613	0.01
614	0.01
615	0.01
616	0.01
617	0.01
618	0.01
619	0.01
620	0.01
621	0.01
622	0.01
623	0.01
624	0.01
625	0.00
626	0.00
627	0.00
628	0.01
629	0.00
630	0.01
631	0.01
632	0.00
633	0.00
634	0.00
635	0.00
636	0.00
637	0.00
638	0.00
639	0.00
640	0.00
641	0.00
642	0.00
643	0.00
644	0.00
645	0.00
646	0.00
647	0.00
648	0.00
649	0.00
650	0.00
651	0.00
652	0.00
653	0.00
654	0.00
655	0.00
656	0.00
657	0.00
658	0.00
659	0.00
660	0.00
661	0.00
662	0.00
663	0.00
664	0.00
665	0.00
666	0.00
667	0.00
668	0.00
669	0.00
670	0.00
671	0.00
672	0.00
673	0.00
674	0.00
675	0.00
676	0.00
677	0.00
678	0.00
679	0.00
680	0.00
681	0.00
682	0.00
683	0.00
684	0.00
685	0.00
686	0.00
687	0.00
688	0.00
689	0.00
690	0.00
691	0.00
692	0.00
693	0.00
694	0.00
695	0.00
696	0.00
697	0.00
698	0.00
699	0.00
700	0.00
701	0.00
702	0.00
703	0.00
704	0.00
705	0.00
706	0.00
707	0.00
708	0.00
709	0.00
710	0.00
711	0.00
712	0.00
713	0.00
714	0.00
715	0.00
716	0.00
717	0.00
718	0.00
719	0.00
720	0.00
721	0.00
722	0.00
723	0.00
724	0.00
725	0.00
726	0.00
727	0.00
728	0.00
729	0.00
730	0.00
731	0.00
732	0.00
733	0.00
734	0.00
735	0.00
736	0.00
737	0.00
738	0.00
739	0.00
740	0.00
741	0.00
742	0.00
743	0.00
744	0.00
745	0.00
746	0.00
747	0.00
748	0.00
749	0.00
750	0.00
751	0.00
752	0.00
753	0.00
754	0.00
755	0.00
756	0.00
757	0.00
758	0.00
759	0.00
760	0.00
761	0.00
762	0.00
763	0.00
764	0.00
765	0.00
766	0.00
767	0.00
768	0.00
769	0.00
770	0.00
771	0.00
772	0.00
773	0.00
774	0.00
775	0.00
776	0.00
777	0.00
778	0.00
779	0.00
780	0.00
781	0.00
782	0.00
783	0.00
784	0.00
785	0.00
786	0.00
787	0.00
788	0.00
789	0.00
790	0.00
791	0.00
792	0.00
793	0.00
794	0.00
795	0.00
796	0.00
797	0.00
798	0.00
799	0.00
800	0.00
801	0.00
802	0.00
803	0.00
804	0.00
805	0.00
806	0.00
807	0.00
808	0.00
809	0.00
810	0.00
811	0.00
812	0.00
813	0.00
814	0.00
815	0.00
816	0.00
817	0.00
818	0.00
819	0.00
820	0.00
821	0.00
822	0.00
823	0.00
824	0.00
825	0.00
826	0.00
827	0.00
828	0.00
829	0.00
830	0.00
831	0.00
832	0.00
833	0.00
834	0.00
835	0.00
836	0.00
837	0.00
838	0.00
839	0.00
840	0.00
841	0.00
842	0.00
843	0.00
844	0.00
845	0.00
846	0.00
847	0.00
848	0.00
849	0.00
850	0.01
851	0.01
852	0.01
853	0.01
854	0.01
855	0.01
856	0.01
857	0.01
858	0.01
859	0.01
860	0.00
861	0.01
862	0.01
863	0.01
864	0.01
865	0.01
866	0.02
867	0.01
868	0.01
869	0.01
870	0.01
871	0.01
872	0.01
873	0.01
874	0.01
875	0.01
876	0.01
877	0.01
878	0.01
879	0.00
880	0.01
881	0.01
882	0.01
883	0.01
884	0.01
885	0.01
886	0.01
887	0.01
888	0.00
889	0.01
890	0.01
891	0.01
892	0.01
893	0.01
894	0.02
895	0.01
896	0.02
897	0.01
898	0.02
899	0.02
900	0.02
901	0.02
902	0.02
903	0.02
904	0.01
905	0.01
906	0.01
907	0.02
908	0.01
909	0.01
910	0.01
911	0.00
912	0.01
913	0.01
914	0.01
915	0.02
916	0.01
917	0.01
918	0.01
919	0.01
