250	0.00
251	0.00
252	0.00
253	0.00
254	0.00
255	0.00
256	0.00
257	0.00
258	0.00
259	0.00
260	0.00
261	0.00
262	0.00
263	0.00
264	0.00
265	0.00
266	0.00
267	0.00
268	0.00
269	0.00
270	0.00
271	0.00
272	0.00
273	0.00
274	0.00
275	0.00
276	0.00
277	0.00
278	0.00
279	0.00
280	0.00
281	0.00
282	0.00
283	0.00
284	0.00
285	0.00
286	0.00
287	0.00
288	0.00
289	0.00
290	0.00
291	0.00
292	0.00
293	0.00
294	0.00
295	0.00
296	0.00
297	0.00
298	0.00
299	0.00
300	0.00
301	0.00
302	0.00
303	0.00
304	0.00
305	0.00
306	0.00
307	0.00
308	0.00
309	0.00
310	0.00
311	0.00
312	0.00
313	0.00
314	0.00
315	0.00
316	0.00
317	0.00
318	0.00
319	0.00
320	0.00
321	0.00
322	0.00
323	0.00
324	0.00
325	0.00
326	0.00
327	0.00
328	0.00
329	0.00
330	0.00
331	0.00
332	0.00
333	0.00
334	0.00
335	0.00
336	0.00
337	0.00
338	0.00
339	0.00
340	0.00
341	0.00
342	0.00
343	0.00
344	0.00
345	0.00
346	0.00
347	0.00
348	0.00
349	0.00
350	0.00
351	0.00
352	0.00
353	0.00
354	0.00
355	0.00
356	0.00
357	0.00
358	0.00
359	0.00
360	0.00
361	0.00
362	0.00
363	0.00
364	0.00
365	0.00
366	0.00
367	0.00
368	0.00
369	0.00
370	0.00
371	0.00
372	0.00
373	0.00
374	0.00
375	0.00
376	0.00
377	0.00
378	0.00
379	0.00
380	0.00
381	0.00
382	0.00
383	0.00
384	0.00
385	0.00
386	0.00
387	0.00
388	0.00
389	0.00
390	0.00
391	0.00
392	0.00
393	0.00
394	0.00
395	0.00
396	0.00
397	0.00
398	0.00
399	0.00
400	0.00
401	0.00
402	0.00
403	0.00
404	0.00
405	0.00
406	0.00
407	0.00
408	0.00
409	0.00
410	0.00
411	0.00
412	0.00
413	0.00
414	0.00
415	0.00
416	0.00
417	0.00
418	0.00
419	0.00
420	0.00
421	0.00
422	0.00
423	0.00
424	0.00
425	0.00
426	0.00
427	0.00
428	0.00
429	0.00
430	0.00
431	0.00
432	0.00
433	0.00
434	0.00
435	0.00
436	0.00
437	0.00
438	0.00
439	0.00
440	0.01
441	0.00
442	0.00
443	0.00
444	0.00
445	0.00
446	0.00
447	0.01
448	0.00
449	0.00
450	0.00
451	0.00
452	0.00
453	0.00
454	0.00
455	0.00
456	0.00
457	0.00
458	0.01
459	0.00
460	0.00
461	0.00
462	0.00
463	0.00
464	0.00
465	0.00
466	0.00
467	0.00
468	0.00
469	0.00
470	0.00
471	0.00
472	0.00
473	0.00
474	0.00
475	0.00
476	0.00
477	0.00
478	0.00
479	0.01
480	0.00
481	0.00
482	0.00
483	0.00
484	0.00
485	0.00
486	0.00
487	0.00
488	0.00
489	0.00
490	0.00
491	0.00
492	0.00
493	0.00
494	0.00
495	0.00
496	0.00
497	0.01
498	0.00
499	0.00
500	0.00
501	0.00
502	0.00
503	0.00
504	0.00
505	0.00
506	0.00
507	0.00
508	0.00
509	0.00
510	0.00
511	0.00
512	0.00
513	0.00
514	0.00
515	0.00
516	0.00
517	0.00
518	0.00
519	0.00
520	0.00
521	0.00
522	0.00
523	0.00
524	0.00
525	0.00
526	0.00
527	0.00
528	0.00
529	0.00
530	0.00
531	0.00
532	0.00
533	0.00
534	0.00
535	0.00
536	0.00
537	0.01
538	0.01
539	0.01
540	0.02
541	0.04
542	0.06
543	0.09
544	0.14
545	0.21
546	0.32
547	0.48
548	0.71
549	1.03
550	1.44
551	2.01
552	2.74
553	3.65
554	4.77
555	6.11
556	7.69
557	9.55
558	11.62
559	13.92
560	16.48
561	19.24
562	22.17
563	25.31
564	28.58
565	31.96
566	35.39
567	38.83
568	42.35
569	45.69
570	49.05
571	52.23
572	55.20
573	58.19
574	60.94
575	63.45
576	65.81
577	68.03
578	69.96
579	71.72
580	73.39
581	74.79
582	76.09
583	77.21
584	78.21
585	79.08
586	79.81
587	80.51
588	81.04
589	81.49
590	81.90
591	82.20
592	82.53
593	82.70
594	82.86
595	82.93
596	82.98
597	82.99
598	82.98
599	83.07
600	83.01
601	82.90
602	82.78
603	82.64
604	82.50
605	82.33
606	82.17
607	82.02
608	81.78
609	81.56
610	81.36
611	81.14
612	80.90
613	80.63
614	80.37
615	80.05
616	79.74
617	79.40
618	79.17
619	78.83
620	78.48
621	78.18
622	77.77
623	77.44
624	77.08
625	76.74
626	76.37
627	75.98
628	75.61
629	75.25
630	74.79
631	74.40
632	74.02
633	73.57
634	73.14
635	72.77
636	72.34
637	71.94
638	71.54
639	71.05
640	70.66
641	70.16
642	69.76
643	69.31
644	68.84
645	68.41
646	67.89
647	67.47
648	67.01
649	66.58
650	66.08
651	65.64
652	65.20
653	64.74
654	64.21
655	63.78
656	63.28
657	62.84
658	62.38
659	61.84
660	61.40
661	60.92
662	60.44
663	59.98
664	59.50
665	58.99
666	58.52
667	58.01
668	57.51
669	57.03
670	56.54
671	56.07
672	55.54
673	55.03
674	54.53
675	54.02
676	53.46
677	52.96
678	52.41
679	51.88
680	51.36
681	50.80
682	50.28
683	49.73
684	49.17
685	48.66
686	48.12
687	47.56
688	47.02
689	46.43
690	45.92
691	45.36
692	44.83
693	44.31
694	43.77
695	43.23
696	42.68
697	42.15
698	41.59
699	41.11
700	40.55
701	40.02
702	39.45
703	38.94
704	38.44
705	37.88
706	37.37
707	36.88
708	36.35
709	35.83
710	35.34
711	34.84
712	34.35
713	33.84
714	33.40
715	32.90
716	32.40
717	31.93
718	31.43
719	30.97
720	30.52
721	30.04
722	29.59
723	29.12
724	28.70
725	28.26
726	27.77
727	27.35
728	26.89
729	26.43
730	26.04
731	25.59
732	25.18
733	24.75
734	24.35
735	23.93
736	23.52
737	23.12
738	22.72
739	22.31
740	21.94
741	21.55
742	21.17
743	20.81
744	20.38
745	20.01
746	19.66
747	19.28
748	18.93
749	18.53
750	18.22
751	17.84
752	17.49
753	17.16
754	16.82
755	16.50
756	16.15
757	15.85
758	15.52
759	15.20
760	14.87
761	14.59
762	14.28
763	13.95
764	13.68
765	13.39
766	13.11
767	12.81
768	12.52
769	12.26
770	12.00
771	11.72
772	11.45
773	11.21
774	10.94
775	10.71
776	10.44
777	10.21
778	9.96
779	9.77
780	9.51
781	9.31
782	9.09
783	8.86
784	8.66
785	8.45
786	8.22
787	8.07
788	7.84
789	7.65
790	7.47
791	7.29
792	7.10
793	6.94
794	6.75
795	6.57
796	6.41
797	6.24
798	6.08
799	5.95
800	5.78
801	5.64
802	5.50
803	5.35
804	5.21
805	5.08
806	4.94
807	4.81
808	4.69
809	4.57
810	4.44
811	4.32
812	4.20
813	4.09
814	3.97
815	3.88
816	3.76
817	3.64
818	3.57
819	3.44
820	3.35
821	3.28
822	3.20
823	3.08
824	2.99
825	2.91
826	2.84
827	2.76
828	2.68
829	2.59
830	2.53
831	2.46
832	2.38
833	2.32
834	2.24
835	2.18
836	2.10
837	2.04
838	1.99
839	1.94
840	1.87
841	1.82
842	1.76
843	1.73
844	1.67
845	1.62
846	1.57
847	1.52
848	1.47
849	1.43
850	1.40
851	1.35
852	1.32
853	1.28
854	1.24
855	1.21
856	1.17
857	1.14
858	1.10
859	1.07
860	1.04
861	1.00
862	0.96
863	0.94
864	0.90
865	0.87
866	0.85
867	0.83
868	0.80
869	0.79
870	0.76
871	0.73
872	0.71
873	0.69
874	0.67
875	0.65
876	0.63
877	0.61
878	0.59
879	0.58
880	0.55
881	0.54
882	0.52
883	0.51
884	0.49
885	0.47
886	0.46
887	0.44
888	0.43
889	0.42
890	0.41
891	0.39
892	0.38
893	0.37
894	0.36
895	0.35
896	0.34
897	0.32
898	0.32
899	0.32
900	0.30
901	0.29
902	0.28
903	0.27
904	0.26
905	0.25
906	0.24
907	0.23
908	0.23
909	0.23
910	0.22
911	0.22
912	0.21
913	0.20
914	0.20
915	0.19
916	0.18
917	0.17
918	0.17
919	0.16
