  log t (yr) = 7.9
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.030 2028.  4.686  -3.60  20.99  18.57  15.75  11.46  10.74  10.39   9.41   9.95
 0.040 2358.  4.759  -3.28  18.43  16.67  14.17  10.70  10.05   9.69   8.97   9.38
 0.050 2574.  4.799  -3.07  16.82  15.33  13.12  10.24   9.62   9.27   8.66   8.98
 0.055 2657.  4.808  -2.99  16.22  14.81  12.71  10.05   9.43   9.09   8.53   8.81
 0.060 2723.  4.819  -2.92  15.77  14.40  12.40   9.90   9.29   8.95   8.42   8.67
 0.070 2827.  4.830  -2.80  15.06  13.77  11.89   9.63   9.03   8.70   8.21   8.43
 0.072 2842.  4.836  -2.78  14.97  13.69  11.83   9.60   9.00   8.67   8.19   8.40
 0.075 2865.  4.839  -2.75  14.81  13.54  11.71   9.53   8.93   8.61   8.14   8.34
 0.080 2903.  4.841  -2.70  14.55  13.31  11.53   9.43   8.83   8.51   8.05   8.25
 0.090 2971.  4.847  -2.62  14.11  12.91  11.21   9.24   8.64   8.33   7.89   8.07
 0.100 3026.  4.848  -2.54  13.75  12.58  10.95   9.07   8.47   8.16   7.75   7.91
 0.110 3067.  4.850  -2.48  13.48  12.34  10.75   8.92   8.33   8.03   7.63   7.79
 0.130 3141.  4.850  -2.36  13.00  11.90  10.38   8.66   8.08   7.78   7.40   7.55
 0.150 3204.  4.845  -2.26  12.59  11.52  10.07   8.43   7.85   7.56   7.20   7.34
 0.175 3255.  4.839  -2.16  12.23  11.19   9.78   8.19   7.61   7.33   6.99   7.12
 0.200 3301.  4.837  -2.08  11.93  10.92   9.54   8.00   7.42   7.14   6.82   6.95
 0.250 3370.  4.825  -1.93  11.45  10.47   9.13   7.65   7.08   6.81   6.51   6.64
 0.300 3418.  4.813  -1.82  11.08  10.12   8.81   7.38   6.80   6.54   6.26   6.39
 0.350 3466.  4.802  -1.71  10.75   9.81   8.54   7.14   6.56   6.31   6.04   6.17
 0.400 3515.  4.784  -1.61  10.43   9.50   8.26   6.90   6.32   6.08   5.83   5.96
 0.450 3565.  4.764  -1.52  10.12   9.21   8.00   6.68   6.09   5.86   5.63   5.76
 0.500 3624.  4.733  -1.41   9.79   8.89   7.72   6.43   5.84   5.62   5.41   5.55
 0.570 3779.  4.682  -1.23   9.15   8.30   7.22   6.02   5.41   5.22   5.07   5.22
 0.600 3885.  4.657  -1.14   8.79   7.97   6.96   5.81   5.18   5.02   4.91   5.07
 0.620 3972.  4.641  -1.07   8.52   7.71   6.77   5.67   5.02   4.88   4.80   4.97
 0.700 4351.  4.598  -0.81   7.45   6.71   6.06   5.16   4.56   4.47   4.44   4.62
 0.750 4478.  4.613  -0.75   7.17   6.45   5.88   5.04   4.47   4.39   4.37   4.54
 0.800 4605.  4.594  -0.65   6.82   6.14   5.63   4.85   4.31   4.24   4.22   4.38
 0.850 4769.  4.558  -0.53   6.41   5.78   5.31   4.59   4.10   4.04   4.03   4.18
 0.900 4945.  4.524  -0.41   6.01   5.44   5.00   4.34   3.90   3.84   3.83   3.97
 0.950 5118.  4.493  -0.29   5.65   5.13   4.72   4.11   3.71   3.66   3.66   3.77
 1.000 5261.  4.462  -0.19   5.34   4.86   4.47   3.90   3.54   3.49   3.49   3.60
 1.050 5405.  4.424  -0.09   5.04   4.58   4.21   3.69   3.35   3.31   3.31   3.41
 1.100 5550.  4.388   0.01   4.75   4.32   3.97   3.48   3.17   3.13   3.14   3.23
 1.150 5706.  4.354   0.12   4.47   4.07   3.74   3.29   3.00   2.97   2.98   3.06
 1.200 5876.  4.326   0.21   4.20   3.83   3.52   3.10   2.84   2.81   2.82   2.89
 1.300 6223.  4.287   0.39   3.73   3.41   3.14   2.79   2.57   2.55   2.57   2.62
 1.400 6637.  4.276   0.54   3.32   3.05   2.83   2.55   2.38   2.36   2.39   2.42
