  log t (yr) = 8.9
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.055 1708.  5.221  -4.17  24.00  20.63  17.65  12.90  12.15  12.01  10.58  11.11
 0.060 1848.  5.256  -4.03  22.95  19.95  17.04  12.53  11.80  11.63  10.37  10.91
 0.070 2124.  5.304  -3.77  20.88  18.53  15.80  11.87  11.17  10.95   9.98  10.49
 0.072 2184.  5.308  -3.71  20.43  18.21  15.53  11.74  11.04  10.81   9.90  10.39
 0.075 2272.  5.311  -3.63  19.78  17.73  15.13  11.54  10.86  10.61   9.77  10.24
 0.080 2414.  5.308  -3.49  18.72  16.91  14.46  11.22  10.56  10.29   9.56   9.98
 0.090 2654.  5.282  -3.25  16.98  15.47  13.33  10.70  10.06   9.77   9.19   9.50
 0.100 2813.  5.249  -3.07  15.85  14.49  12.56  10.30   9.69   9.39   8.89   9.14
 0.110 2920.  5.218  -2.93  15.10  13.84  12.04  10.00   9.39   9.10   8.64   8.85
 0.130 3054.  5.170  -2.73  14.17  13.01  11.37   9.55   8.96   8.67   8.26   8.43
 0.150 3149.  5.134  -2.58  13.52  12.41  10.89   9.21   8.62   8.34   7.96   8.11
 0.175 3234.  5.099  -2.43  12.94  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3290.  5.071  -2.32  12.52  11.50  10.12   8.60   8.02   7.74   7.42   7.55
 0.250 3373.  5.026  -2.13  11.91  10.92   9.61   8.16   7.59   7.32   7.02   7.14
 0.300 3437.  4.992  -1.99  11.44  10.48   9.21   7.81   7.24   6.99   6.70   6.83
 0.350 3481.  4.958  -1.86  11.06  10.12   8.88   7.52   6.95   6.70   6.43   6.55
 0.400 3523.  4.904  -1.73  10.68   9.76   8.53   7.20   6.63   6.38   6.13   6.25
 0.450 3583.  4.862  -1.61  10.29   9.39   8.20   6.91   6.33   6.10   5.87   5.99
 0.500 3650.  4.811  -1.48   9.89   9.01   7.86   6.60   6.02   5.80   5.59   5.73
 0.570 3798.  4.742  -1.28   9.23   8.39   7.34   6.16   5.55   5.37   5.21   5.36
 0.600 3884.  4.716  -1.20   8.92   8.09   7.10   5.96   5.34   5.18   5.06   5.22
 0.620 3947.  4.700  -1.14   8.71   7.89   6.94   5.84   5.20   5.05   4.96   5.12
 0.700 4209.  4.637  -0.91   7.84   7.08   6.32   5.35   4.72   4.62   4.58   4.76
 0.750 4417.  4.609  -0.77   7.27   6.54   5.94   5.07   4.48   4.40   4.38   4.56
 0.800 4600.  4.577  -0.64   6.79   6.11   5.59   4.81   4.27   4.20   4.18   4.35
 0.850 4775.  4.541  -0.51   6.35   5.73   5.26   4.55   4.06   4.00   3.99   4.13
 0.900 4955.  4.508  -0.39   5.95   5.39   4.95   4.29   3.86   3.80   3.79   3.92
 0.950 5133.  4.475  -0.27   5.58   5.07   4.66   4.06   3.66   3.61   3.61   3.72
 1.000 5300.  4.441  -0.16   5.25   4.77   4.39   3.83   3.47   3.43   3.43   3.53
 1.050 5451.  4.402  -0.05   4.93   4.49   4.13   3.61   3.28   3.24   3.25   3.34
 1.100 5600.  4.364   0.06   4.64   4.22   3.88   3.40   3.10   3.06   3.07   3.16
 1.150 5750.  4.329   0.16   4.36   3.97   3.65   3.20   2.92   2.89   2.90   2.98
 1.200 5920.  4.297   0.26   4.09   3.72   3.42   3.01   2.76   2.73   2.74   2.81
 1.300 6220.  4.247   0.43   3.63   3.31   3.04   2.69   2.48   2.45   2.47   2.52
 1.400 6583.  4.220   0.58   3.22   2.94   2.71   2.42   2.25   2.23   2.26   2.29
