  log t (yr) = 9.4
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.070 1732.  5.401  -4.22  23.98  20.63  17.68  13.01  12.30  12.18  10.77  11.27
 0.072 1850.  5.397  -4.09  23.08  20.04  17.15  12.68  11.96  11.82  10.55  11.07
 0.075 2038.  5.384  -3.89  21.62  19.05  16.27  12.17  11.46  11.29  10.22  10.73
 0.080 2314.  5.350  -3.60  19.52  17.53  14.97  11.49  10.81  10.57   9.76  10.21
 0.090 2640.  5.293  -3.27  17.10  15.56  13.40  10.74  10.10   9.81   9.22   9.54
 0.100 2811.  5.251  -3.07  15.86  14.51  12.57  10.31   9.69   9.39   8.89   9.15
 0.110 2920.  5.219  -2.93  15.10  13.84  12.04  10.00   9.40   9.10   8.64   8.86
 0.130 3054.  5.170  -2.73  14.17  13.00  11.37   9.55   8.96   8.66   8.26   8.43
 0.150 3150.  5.134  -2.58  13.52  12.41  10.89   9.21   8.62   8.33   7.96   8.11
 0.175 3234.  5.099  -2.43  12.93  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3291.  5.070  -2.31  12.52  11.49  10.11   8.59   8.02   7.74   7.41   7.54
 0.250 3374.  5.022  -2.13  11.89  10.91   9.59   8.15   7.58   7.31   7.01   7.13
 0.300 3437.  4.981  -1.97  11.41  10.45   9.18   7.78   7.22   6.96   6.68   6.80
 0.350 3477.  4.944  -1.85  11.04  10.10   8.85   7.49   6.92   6.67   6.40   6.52
 0.400 3521.  4.894  -1.72  10.66   9.74   8.51   7.17   6.60   6.36   6.11   6.23
 0.450 3581.  4.853  -1.60  10.28   9.37   8.19   6.89   6.31   6.08   5.84   5.97
 0.500 3648.  4.803  -1.47   9.88   9.00   7.85   6.59   6.00   5.78   5.57   5.71
 0.570 3798.  4.734  -1.28   9.22   8.37   7.32   6.14   5.53   5.35   5.19   5.35
 0.600 3885.  4.708  -1.19   8.90   8.08   7.08   5.94   5.32   5.16   5.04   5.20
 0.620 3949.  4.692  -1.13   8.68   7.87   6.92   5.81   5.18   5.03   4.93   5.10
 0.700 4219.  4.628  -0.90   7.80   7.04   6.29   5.32   4.70   4.59   4.55   4.74
 0.750 4432.  4.599  -0.75   7.22   6.49   5.90   5.04   4.45   4.37   4.35   4.53
 0.800 4621.  4.564  -0.62   6.72   6.05   5.54   4.76   4.23   4.16   4.15   4.31
 0.850 4800.  4.524  -0.49   6.27   5.66   5.20   4.49   4.01   3.95   3.94   4.08
 0.900 4989.  4.488  -0.36   5.86   5.30   4.87   4.22   3.80   3.74   3.73   3.86
 0.950 5174.  4.449  -0.23   5.47   4.96   4.56   3.97   3.58   3.54   3.53   3.65
 1.000 5341.  4.405  -0.11   5.11   4.64   4.27   3.72   3.37   3.33   3.33   3.43
 1.050 5493.  4.355   0.01   4.77   4.34   3.98   3.48   3.15   3.12   3.12   3.21
 1.100 5642.  4.307   0.12   4.46   4.05   3.71   3.24   2.95   2.91   2.92   3.00
 1.150 5788.  4.260   0.24   4.16   3.77   3.45   3.02   2.74   2.71   2.72   2.80
 1.200 5966.  4.203   0.36   3.81   3.46   3.16   2.76   2.51   2.48   2.50   2.56
 1.300 6100.  4.115   0.52   3.40   3.06   2.78   2.40   2.18   2.15   2.17   2.22
 1.400 5966.  3.958   0.68   3.03   2.68   2.38   1.98   1.74   1.71   1.72   1.79
