  log t (yr) = 6.4
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2513.  3.893  -2.61  15.93  14.48  12.23   9.06   8.46   8.04   7.43   7.71
 0.030 2704.  3.791  -2.20  14.05  12.72  10.76   8.11   7.52   7.13   6.60   6.80
 0.040 2793.  3.717  -1.95  13.11  11.82   9.96   7.50   6.90   6.53   6.04   6.23
 0.050 2845.  3.671  -1.77  12.51  11.25   9.44   7.08   6.47   6.11   5.65   5.82
 0.055 2865.  3.655  -1.70  12.28  11.03   9.24   6.91   6.30   5.94   5.49   5.67
 0.060 2886.  3.645  -1.64  12.07  10.83   9.06   6.76   6.16   5.80   5.36   5.53
 0.070 2923.  3.635  -1.54  11.73  10.51   8.77   6.52   5.91   5.56   5.14   5.31
 0.072 2930.  3.636  -1.53  11.67  10.45   8.72   6.49   5.88   5.53   5.11   5.27
 0.075 2940.  3.637  -1.50  11.59  10.38   8.66   6.43   5.82   5.48   5.06   5.23
 0.080 2957.  3.644  -1.47  11.47  10.27   8.56   6.36   5.75   5.41   4.99   5.16
 0.090 2991.  3.669  -1.43  11.26  10.07   8.39   6.26   5.64   5.30   4.91   5.07
 0.100 3012.  3.688  -1.39  11.11   9.93   8.27   6.17   5.55   5.22   4.83   4.99
 0.110 3028.  3.698  -1.35  10.98   9.81   8.15   6.07   5.45   5.12   4.74   4.90
 0.130 3058.  3.716  -1.28  10.73   9.58   7.94   5.90   5.27   4.95   4.58   4.75
 0.150 3092.  3.731  -1.21  10.50   9.36   7.75   5.74   5.11   4.80   4.44   4.61
 0.175 3128.  3.739  -1.13  10.25   9.12   7.52   5.55   4.91   4.61   4.28   4.44
 0.200 3167.  3.746  -1.06  10.00   8.90   7.31   5.38   4.73   4.44   4.12   4.29
 0.250 3252.  3.755  -0.92   9.56   8.49   6.93   5.06   4.39   4.12   3.85   4.04
 0.300 3327.  3.763  -0.81   9.19   8.16   6.62   4.80   4.10   3.86   3.63   3.83
 0.350 3384.  3.764  -0.72   8.89   7.89   6.36   4.58   3.86   3.64   3.44   3.64
 0.400 3432.  3.767  -0.64   8.62   7.65   6.14   4.38   3.66   3.45   3.27   3.48
 0.450 3475.  3.770  -0.57   8.39   7.44   5.94   4.22   3.49   3.29   3.13   3.35
 0.500 3513.  3.772  -0.51   8.18   7.25   5.77   4.07   3.33   3.15   3.01   3.22
 0.570 3567.  3.780  -0.43   7.91   7.01   5.54   3.89   3.15   2.98   2.86   3.08
 0.600 3587.  3.780  -0.40   7.80   6.91   5.45   3.82   3.07   2.91   2.79   3.02
 0.620 3600.  3.784  -0.38   7.73   6.86   5.40   3.78   3.03   2.87   2.76   2.99
 0.700 3657.  3.786  -0.30   7.44   6.60   5.18   3.60   2.85   2.70   2.61   2.85
 0.750 3689.  3.793  -0.27   7.29   6.46   5.06   3.51   2.77   2.62   2.54   2.78
 0.800 3722.  3.795  -0.22   7.12   6.32   4.94   3.41   2.67   2.53   2.46   2.70
 0.850 3757.  3.799  -0.19   6.96   6.17   4.82   3.32   2.59   2.46   2.39   2.64
 0.900 3789.  3.815  -0.16   6.83   6.06   4.73   3.27   2.55   2.42   2.36   2.60
 0.950 3819.  3.806  -0.12   6.66   5.91   4.60   3.16   2.44   2.32   2.26   2.51
 1.000 3854.  3.815  -0.09   6.52   5.78   4.51   3.10   2.39   2.27   2.22   2.47
 1.050 3883.  3.810  -0.05   6.37   5.64   4.39   3.01   2.30   2.19   2.14   2.39
 1.100 3943.  3.815  -0.01   6.04   5.29   4.21   2.96   2.28   2.16   2.11   2.34
 1.150 4018.  3.826   0.04   5.65   4.88   4.02   2.94   2.27   2.16   2.11   2.30
 1.200 4063.  3.832   0.07   5.51   4.75   3.93   2.88   2.22   2.11   2.06   2.26
 1.300 4147.  3.845   0.12   5.25   4.50   3.76   2.77   2.13   2.03   1.98   2.17
 1.400 4220.  3.851   0.18   5.02   4.28   3.60   2.65   2.03   1.94   1.90   2.09
