  log t (yr) = 9.9
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.072 1707.  5.428  -4.26  24.19  20.78  17.82  13.10  12.40  12.30  10.85  11.34
 0.075 2001.  5.394  -3.93  21.91  19.26  16.45  12.28  11.56  11.40  10.29  10.81
 0.080 2314.  5.350  -3.61  19.53  17.53  14.98  11.49  10.82  10.57   9.76  10.21
 0.090 2642.  5.292  -3.27  17.08  15.55  13.40  10.74  10.10   9.81   9.22   9.54
 0.100 2813.  5.251  -3.07  15.85  14.50  12.57  10.31   9.69   9.39   8.89   9.14
 0.110 2921.  5.218  -2.93  15.10  13.83  12.04  10.00   9.39   9.10   8.64   8.85
 0.130 3056.  5.169  -2.73  14.16  13.00  11.37   9.55   8.95   8.66   8.26   8.43
 0.150 3152.  5.133  -2.58  13.50  12.40  10.88   9.20   8.62   8.33   7.96   8.11
 0.175 3237.  5.095  -2.43  12.92  11.86  10.43   8.86   8.28   8.00   7.65   7.79
 0.200 3293.  5.062  -2.31  12.49  11.47  10.09   8.57   8.00   7.72   7.39   7.52
 0.250 3378.  5.003  -2.11  11.84  10.85   9.54   8.10   7.53   7.26   6.96   7.08
 0.300 3436.  4.955  -1.95  11.36  10.40   9.12   7.72   7.15   6.89   6.61   6.74
 0.350 3475.  4.918  -1.83  10.99  10.05   8.80   7.42   6.85   6.60   6.33   6.46
 0.400 3523.  4.884  -1.71  10.64   9.71   8.49   7.15   6.57   6.33   6.08   6.20
 0.450 3583.  4.842  -1.59  10.25   9.34   8.16   6.86   6.28   6.05   5.82   5.95
 0.500 3652.  4.792  -1.46   9.85   8.96   7.81   6.55   5.97   5.75   5.54   5.68
 0.570 3812.  4.722  -1.26   9.16   8.31   7.27   6.09   5.48   5.30   5.15   5.31
 0.600 3905.  4.694  -1.16   8.83   8.00   7.02   5.89   5.26   5.10   4.99   5.16
 0.620 3973.  4.676  -1.10   8.59   7.78   6.85   5.76   5.12   4.98   4.89   5.06
 0.700 4265.  4.606  -0.86   7.65   6.90   6.18   5.23   4.62   4.52   4.49   4.67
 0.750 4495.  4.571  -0.70   7.03   6.32   5.76   4.93   4.36   4.28   4.26   4.43
 0.800 4695.  4.522  -0.55   6.50   5.85   5.36   4.61   4.10   4.04   4.02   4.18
 0.850 4900.  4.468  -0.39   5.99   5.41   4.96   4.29   3.84   3.78   3.77   3.91
 0.900 5114.  4.408  -0.23   5.50   4.98   4.57   3.96   3.56   3.51   3.50   3.62
 0.950 5303.  4.325  -0.06   5.01   4.53   4.15   3.60   3.24   3.20   3.19   3.30
 1.000 5434.  4.217   0.11   4.54   4.10   3.73   3.21   2.88   2.84   2.84   2.94
