  log t (yr) = 7.7
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 1843.  4.463  -3.72  22.33  19.46  16.51  11.80  11.01  10.64   9.49  10.09
 0.030 2233.  4.598  -3.34  19.24  17.29  14.65  10.82  10.16   9.78   8.98   9.44
 0.040 2504.  4.658  -3.08  17.14  15.61  13.31  10.23   9.60   9.24   8.60   8.94
 0.050 2678.  4.685  -2.89  15.88  14.49  12.44   9.82   9.21   8.86   8.31   8.57
 0.055 2743.  4.692  -2.81  15.42  14.09  12.11   9.65   9.05   8.70   8.18   8.42
 0.060 2798.  4.697  -2.75  15.03  13.73  11.83   9.50   8.90   8.56   8.06   8.28
 0.070 2877.  4.706  -2.64  14.48  13.24  11.43   9.26   8.66   8.33   7.87   8.07
 0.072 2890.  4.712  -2.63  14.40  13.16  11.37   9.23   8.63   8.31   7.84   8.04
 0.075 2913.  4.715  -2.60  14.25  13.03  11.26   9.17   8.57   8.25   7.79   7.98
 0.080 2952.  4.716  -2.55  14.00  12.79  11.08   9.06   8.47   8.14   7.70   7.88
 0.090 3015.  4.717  -2.46  13.58  12.41  10.77   8.87   8.28   7.96   7.54   7.70
 0.100 3057.  4.721  -2.40  13.30  12.16  10.56   8.72   8.13   7.82   7.41   7.57
 0.110 3095.  4.720  -2.33  13.04  11.92  10.36   8.57   7.98   7.67   7.28   7.43
 0.130 3159.  4.718  -2.22  12.61  11.52  10.02   8.31   7.73   7.43   7.06   7.20
 0.150 3211.  4.713  -2.13  12.25  11.19   9.74   8.09   7.51   7.21   6.87   7.00
 0.175 3260.  4.706  -2.03  11.90  10.87   9.45   7.85   7.27   6.99   6.66   6.79
 0.200 3303.  4.700  -1.94  11.60  10.59   9.20   7.65   7.07   6.79   6.47   6.60
 0.250 3361.  4.691  -1.80  11.17  10.18   8.83   7.32   6.74   6.47   6.18   6.31
 0.300 3414.  4.684  -1.69  10.80   9.83   8.52   7.06   6.48   6.21   5.94   6.07
 0.350 3458.  4.676  -1.59  10.49   9.54   8.25   6.83   6.24   5.99   5.73   5.86
 0.400 3501.  4.664  -1.50  10.20   9.26   8.00   6.61   6.02   5.78   5.53   5.66
 0.450 3536.  4.653  -1.42   9.95   9.03   7.79   6.42   5.83   5.60   5.36   5.50
 0.500 3578.  4.640  -1.34   9.69   8.79   7.57   6.23   5.64   5.41   5.19   5.33
 0.570 3668.  4.618  -1.22   9.28   8.40   7.24   5.96   5.35   5.14   4.95   5.10
 0.600 3720.  4.605  -1.16   9.06   8.20   7.07   5.82   5.20   5.01   4.84   5.00
 0.620 3763.  4.596  -1.12   8.91   8.05   6.95   5.72   5.10   4.91   4.76   4.92
 0.700 3987.  4.547  -0.91   8.13   7.33   6.40   5.28   4.62   4.49   4.42   4.60
 0.750 4224.  4.511  -0.75   7.43   6.67   5.92   4.94   4.32   4.22   4.18   4.37
 0.800 4515.  4.477  -0.57   6.69   5.99   5.43   4.61   4.05   3.98   3.96   4.13
 0.850 4825.  4.443  -0.39   6.03   5.43   4.97   4.27   3.80   3.74   3.73   3.87
 0.900 5010.  4.482  -0.34   5.82   5.27   4.84   4.20   3.78   3.72   3.71   3.84
 0.950 5122.  4.484  -0.28   5.62   5.10   4.69   4.09   3.69   3.64   3.63   3.75
 1.000 5270.  4.461  -0.19   5.33   4.85   4.46   3.90   3.53   3.49   3.49   3.59
 1.050 5398.  4.430  -0.10   5.06   4.60   4.23   3.71   3.37   3.33   3.33   3.43
 1.100 5520.  4.394   0.00   4.79   4.36   4.01   3.51   3.19   3.16   3.16   3.25
 1.150 5656.  4.359   0.10   4.53   4.12   3.78   3.32   3.02   2.99   3.00   3.08
 1.200 5810.  4.327   0.19   4.26   3.88   3.56   3.13   2.86   2.83   2.84   2.91
 1.300 6202.  4.285   0.38   3.74   3.42   3.14   2.79   2.57   2.55   2.57   2.62
 1.400 6628.  4.277   0.54   3.33   3.06   2.83   2.55   2.39   2.37   2.39   2.42
