  log t (yr) = 6.5
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2508.  3.908  -2.62  15.99  14.54  12.28   9.11   8.50   8.09   7.47   7.75
 0.030 2703.  3.799  -2.21  14.08  12.75  10.78   8.13   7.54   7.15   6.62   6.83
 0.040 2791.  3.735  -1.97  13.16  11.87  10.01   7.55   6.95   6.58   6.09   6.27
 0.050 2846.  3.705  -1.80  12.59  11.34   9.52   7.16   6.56   6.20   5.73   5.91
 0.055 2867.  3.702  -1.75  12.39  11.14   9.35   7.02   6.42   6.06   5.61   5.78
 0.060 2887.  3.707  -1.70  12.22  10.98   9.21   6.92   6.31   5.96   5.51   5.69
 0.070 2928.  3.735  -1.64  11.94  10.73   8.99   6.77   6.16   5.82   5.39   5.56
 0.072 2936.  3.742  -1.63  11.89  10.68   8.95   6.75   6.14   5.79   5.37   5.54
 0.075 2948.  3.749  -1.61  11.81  10.60   8.89   6.71   6.10   5.75   5.33   5.50
 0.080 2970.  3.758  -1.58  11.67  10.47   8.78   6.63   6.02   5.69   5.28   5.44
 0.090 3006.  3.776  -1.52  11.43  10.25   8.59   6.51   5.90   5.56   5.17   5.33
 0.100 3026.  3.787  -1.48  11.27  10.10   8.46   6.40   5.79   5.46   5.07   5.23
 0.110 3045.  3.797  -1.44  11.12   9.96   8.33   6.30   5.68   5.36   4.98   5.14
 0.130 3078.  3.806  -1.35  10.85   9.71   8.09   6.10   5.48   5.16   4.80   4.96
 0.150 3108.  3.816  -1.29  10.62   9.49   7.90   5.94   5.31   5.00   4.65   4.81
 0.175 3140.  3.820  -1.20  10.36   9.25   7.67   5.74   5.11   4.81   4.47   4.64
 0.200 3178.  3.825  -1.13  10.12   9.02   7.46   5.57   4.93   4.64   4.32   4.49
 0.250 3259.  3.829  -0.99   9.67   8.61   7.07   5.25   4.58   4.32   4.04   4.21
 0.300 3336.  3.837  -0.88   9.29   8.27   6.76   4.98   4.30   4.06   3.82   4.00
 0.350 3395.  3.838  -0.79   8.98   7.99   6.49   4.75   4.06   3.83   3.62   3.81
 0.400 3445.  3.841  -0.71   8.71   7.75   6.26   4.56   3.85   3.64   3.46   3.66
 0.450 3486.  3.844  -0.64   8.49   7.55   6.07   4.40   3.68   3.48   3.32   3.52
 0.500 3525.  3.842  -0.57   8.27   7.35   5.89   4.24   3.51   3.33   3.18   3.39
 0.570 3578.  3.845  -0.49   8.00   7.10   5.66   4.05   3.32   3.14   3.02   3.24
 0.600 3597.  3.850  -0.46   7.90   7.02   5.59   3.99   3.25   3.08   2.97   3.19
 0.620 3611.  3.849  -0.44   7.82   6.95   5.53   3.94   3.20   3.03   2.92   3.15
 0.700 3667.  3.857  -0.37   7.55   6.70   5.32   3.77   3.03   2.88   2.79   3.02
 0.750 3697.  3.859  -0.33   7.40   6.57   5.19   3.67   2.93   2.79   2.70   2.94
 0.800 3733.  3.861  -0.29   7.22   6.41   5.07   3.57   2.84   2.70   2.62   2.86
 0.850 3766.  3.865  -0.25   7.07   6.27   4.95   3.49   2.76   2.62   2.56   2.79
 0.900 3798.  3.877  -0.22   6.93   6.15   4.86   3.43   2.70   2.57   2.51   2.75
 0.950 3831.  3.868  -0.17   6.76   5.99   4.72   3.32   2.60   2.47   2.42   2.66
 1.000 3865.  3.877  -0.14   6.62   5.87   4.63   3.26   2.54   2.42   2.37   2.62
 1.050 3896.  3.877  -0.11   6.47   5.73   4.52   3.17   2.47   2.35   2.31   2.55
 1.100 3984.  3.882  -0.06   6.00   5.23   4.28   3.13   2.45   2.33   2.28   2.49
 1.150 4036.  3.889  -0.02   5.80   5.03   4.16   3.07   2.40   2.29   2.24   2.44
 1.200 4079.  3.898   0.01   5.67   4.91   4.08   3.02   2.36   2.25   2.21   2.40
 1.300 4160.  3.906   0.07   5.40   4.65   3.90   2.90   2.26   2.16   2.12   2.31
 1.400 4234.  3.907   0.13   5.15   4.41   3.73   2.77   2.15   2.06   2.02   2.21
