  log t (yr) = 8.2
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.030 1712.  4.784  -3.99  23.64  20.35  17.34  12.50  11.68  11.43  10.07  10.66
 0.040 2061.  4.888  -3.65  20.93  18.54  15.75  11.57  10.86  10.55   9.57  10.12
 0.050 2343.  4.948  -3.39  18.78  16.96  14.44  10.95  10.29   9.96   9.21   9.65
 0.055 2458.  4.968  -3.28  17.92  16.27  13.89  10.72  10.08   9.74   9.07   9.45
 0.060 2549.  4.985  -3.20  17.27  15.72  13.46  10.53   9.90   9.57   8.95   9.29
 0.070 2698.  5.006  -3.05  16.22  14.82  12.76  10.22   9.60   9.28   8.73   9.01
 0.072 2719.  5.013  -3.03  16.09  14.71  12.68  10.19   9.57   9.24   8.71   8.98
 0.075 2754.  5.017  -3.00  15.86  14.50  12.52  10.11   9.50   9.17   8.65   8.91
 0.080 2807.  5.021  -2.94  15.50  14.18  12.27   9.98   9.37   9.06   8.56   8.80
 0.090 2890.  5.029  -2.85  14.97  13.70  11.89   9.78   9.18   8.87   8.40   8.61
 0.100 2957.  5.030  -2.76  14.53  13.31  11.58   9.59   9.00   8.69   8.25   8.44
 0.110 3011.  5.034  -2.69  14.19  13.00  11.33   9.44   8.85   8.54   8.12   8.30
 0.130 3097.  5.029  -2.57  13.62  12.49  10.92   9.15   8.56   8.27   7.88   8.04
 0.150 3180.  5.025  -2.45  13.12  12.04  10.56   8.91   8.32   8.03   7.67   7.81
 0.175 3246.  5.014  -2.34  12.68  11.64  10.22   8.64   8.07   7.78   7.44   7.57
 0.200 3297.  5.004  -2.25  12.33  11.32   9.94   8.42   7.85   7.57   7.25   7.37
 0.250 3374.  4.978  -2.08  11.79  10.80   9.49   8.04   7.46   7.20   6.90   7.02
 0.300 3433.  4.958  -1.95  11.37  10.41   9.13   7.73   7.16   6.90   6.62   6.74
 0.350 3482.  4.936  -1.84  11.01  10.07   8.83   7.46   6.89   6.64   6.38   6.50
 0.400 3539.  4.901  -1.72  10.63   9.71   8.50   7.17   6.60   6.36   6.11   6.24
 0.450 3611.  4.860  -1.59  10.22   9.32   8.16   6.88   6.30   6.08   5.85   5.98
 0.500 3691.  4.808  -1.46   9.78   8.91   7.79   6.56   5.98   5.76   5.57   5.71
 0.570 3834.  4.752  -1.28   9.18   8.34   7.31   6.15   5.54   5.37   5.22   5.38
 0.600 3912.  4.728  -1.20   8.89   8.06   7.09   5.97   5.35   5.19   5.08   5.24
 0.620 3968.  4.712  -1.14   8.68   7.87   6.95   5.85   5.22   5.07   4.98   5.15
 0.700 4220.  4.648  -0.92   7.85   7.08   6.34   5.37   4.75   4.64   4.60   4.79
 0.750 4419.  4.620  -0.78   7.29   6.56   5.96   5.10   4.51   4.43   4.41   4.58
 0.800 4604.  4.587  -0.65   6.81   6.13   5.61   4.83   4.30   4.22   4.21   4.37
 0.850 4774.  4.552  -0.52   6.38   5.76   5.29   4.57   4.09   4.02   4.01   4.16
 0.900 4953.  4.520  -0.40   5.99   5.42   4.98   4.33   3.89   3.83   3.82   3.95
 0.950 5114.  4.489  -0.29   5.64   5.12   4.71   4.10   3.70   3.65   3.65   3.76
 1.000 5283.  4.455  -0.18   5.30   4.82   4.43   3.88   3.51   3.47   3.47   3.57
 1.050 5435.  4.419  -0.07   4.99   4.54   4.18   3.66   3.33   3.29   3.29   3.39
 1.100 5585.  4.383   0.03   4.70   4.28   3.94   3.46   3.15   3.11   3.12   3.21
 1.150 5733.  4.352   0.13   4.44   4.04   3.71   3.27   2.99   2.95   2.96   3.04
 1.200 5893.  4.324   0.22   4.18   3.81   3.50   3.09   2.83   2.80   2.82   2.88
 1.300 6232.  4.284   0.39   3.72   3.40   3.13   2.78   2.57   2.54   2.56   2.61
 1.400 6642.  4.272   0.55   3.31   3.04   2.81   2.53   2.37   2.35   2.38   2.41
