  log t (yr) = 8.8
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.055 1826.  5.194  -4.02  23.07  20.02  17.09  12.53  11.78  11.61  10.33  10.88
 0.060 1956.  5.229  -3.90  22.08  19.36  16.52  12.21  11.48  11.29  10.15  10.69
 0.070 2219.  5.273  -3.66  20.13  17.98  15.34  11.61  10.92  10.68   9.80  10.28
 0.072 2266.  5.279  -3.62  19.78  17.73  15.12  11.51  10.83  10.58   9.74  10.21
 0.075 2342.  5.284  -3.55  19.23  17.30  14.78  11.35  10.68  10.41   9.63  10.08
 0.080 2461.  5.287  -3.44  18.35  16.61  14.22  11.10  10.45  10.16   9.47   9.87
 0.090 2672.  5.269  -3.22  16.84  15.34  13.23  10.64  10.01   9.71   9.14   9.45
 0.100 2818.  5.243  -3.06  15.81  14.46  12.53  10.28   9.67   9.37   8.87   9.12
 0.110 2921.  5.215  -2.93  15.09  13.82  12.03   9.99   9.39   9.09   8.63   8.85
 0.130 3054.  5.169  -2.73  14.17  13.00  11.37   9.55   8.96   8.66   8.26   8.43
 0.150 3149.  5.134  -2.58  13.52  12.41  10.89   9.21   8.62   8.34   7.96   8.11
 0.175 3234.  5.099  -2.43  12.94  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3290.  5.071  -2.32  12.52  11.50  10.12   8.60   8.02   7.74   7.42   7.55
 0.250 3373.  5.026  -2.13  11.91  10.92   9.61   8.16   7.59   7.32   7.02   7.14
 0.300 3437.  4.992  -1.99  11.44  10.48   9.21   7.81   7.25   6.99   6.71   6.83
 0.350 3477.  4.946  -1.85  11.05  10.11   8.86   7.49   6.92   6.67   6.40   6.52
 0.400 3525.  4.908  -1.73  10.69   9.76   8.54   7.20   6.63   6.39   6.14   6.26
 0.450 3585.  4.864  -1.61  10.29   9.39   8.21   6.91   6.34   6.10   5.87   6.00
 0.500 3651.  4.813  -1.48   9.90   9.01   7.87   6.61   6.02   5.81   5.60   5.73
 0.570 3798.  4.743  -1.28   9.24   8.39   7.34   6.16   5.55   5.37   5.22   5.37
 0.600 3885.  4.717  -1.20   8.92   8.10   7.10   5.97   5.34   5.18   5.06   5.22
 0.620 3949.  4.701  -1.14   8.71   7.89   6.95   5.84   5.21   5.06   4.96   5.13
 0.700 4210.  4.638  -0.91   7.84   7.08   6.32   5.35   4.73   4.62   4.58   4.76
 0.750 4417.  4.611  -0.77   7.28   6.54   5.94   5.07   4.49   4.40   4.38   4.56
 0.800 4600.  4.579  -0.64   6.79   6.11   5.59   4.81   4.28   4.20   4.19   4.35
 0.850 4774.  4.543  -0.51   6.36   5.74   5.27   4.55   4.06   4.00   3.99   4.14
 0.900 4952.  4.510  -0.39   5.96   5.40   4.96   4.30   3.86   3.81   3.80   3.93
 0.950 5131.  4.478  -0.27   5.59   5.08   4.67   4.07   3.67   3.62   3.61   3.73
 1.000 5297.  4.444  -0.16   5.26   4.78   4.40   3.84   3.48   3.44   3.44   3.54
 1.050 5448.  4.406  -0.06   4.95   4.50   4.14   3.62   3.29   3.25   3.26   3.35
 1.100 5596.  4.368   0.05   4.65   4.23   3.89   3.41   3.11   3.07   3.08   3.17
 1.150 5748.  4.335   0.15   4.38   3.99   3.66   3.22   2.94   2.91   2.92   3.00
 1.200 5913.  4.304   0.25   4.11   3.75   3.44   3.03   2.78   2.75   2.76   2.83
 1.300 6223.  4.256   0.42   3.65   3.33   3.06   2.71   2.50   2.47   2.49   2.54
 1.400 6602.  4.234   0.58   3.24   2.97   2.74   2.45   2.28   2.26   2.29   2.32
