  log t (yr) = 8.7
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.050 1805.  5.127  -4.02  23.17  20.08  17.14  12.52  11.76  11.58  10.28  10.84
 0.055 1944.  5.165  -3.89  22.11  19.38  16.52  12.18  11.44  11.23  10.09  10.64
 0.060 2072.  5.196  -3.77  21.16  18.72  15.95  11.88  11.17  10.93   9.93  10.45
 0.070 2308.  5.239  -3.56  19.42  17.45  14.89  11.37  10.69  10.42   9.62  10.08
 0.072 2355.  5.244  -3.51  19.08  17.19  14.68  11.27  10.61  10.33   9.57  10.00
 0.075 2419.  5.250  -3.46  18.60  16.81  14.38  11.14  10.49  10.20   9.48   9.89
 0.080 2522.  5.257  -3.36  17.87  16.22  13.91  10.94  10.29  10.00   9.35   9.71
 0.090 2695.  5.251  -3.19  16.64  15.18  13.09  10.57   9.94   9.64   9.08   9.37
 0.100 2828.  5.231  -3.04  15.72  14.38  12.47  10.24   9.63   9.33   8.83   9.08
 0.110 2926.  5.209  -2.92  15.05  13.79  12.00   9.97   9.37   9.07   8.61   8.83
 0.130 3055.  5.167  -2.73  14.16  12.99  11.36   9.54   8.95   8.66   8.25   8.43
 0.150 3149.  5.133  -2.58  13.52  12.41  10.89   9.21   8.62   8.33   7.96   8.11
 0.175 3234.  5.099  -2.43  12.93  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3290.  5.070  -2.32  12.52  11.50  10.12   8.60   8.02   7.74   7.42   7.55
 0.250 3373.  5.026  -2.13  11.91  10.92   9.61   8.16   7.59   7.32   7.02   7.14
 0.300 3437.  4.993  -1.99  11.44  10.48   9.21   7.81   7.25   6.99   6.71   6.83
 0.350 3478.  4.950  -1.86  11.06  10.11   8.87   7.50   6.93   6.68   6.41   6.54
 0.400 3526.  4.912  -1.74  10.69   9.76   8.55   7.21   6.64   6.40   6.15   6.27
 0.450 3587.  4.866  -1.61  10.30   9.39   8.21   6.91   6.34   6.11   5.88   6.00
 0.500 3653.  4.814  -1.48   9.89   9.01   7.87   6.61   6.03   5.81   5.60   5.74
 0.570 3799.  4.745  -1.29   9.24   8.39   7.34   6.16   5.56   5.37   5.22   5.37
 0.600 3885.  4.719  -1.20   8.93   8.10   7.11   5.97   5.35   5.18   5.06   5.23
 0.620 3948.  4.703  -1.14   8.71   7.89   6.95   5.84   5.21   5.06   4.96   5.13
 0.700 4211.  4.639  -0.91   7.84   7.08   6.33   5.35   4.73   4.62   4.58   4.77
 0.750 4418.  4.613  -0.77   7.28   6.55   5.95   5.08   4.49   4.41   4.39   4.56
 0.800 4600.  4.580  -0.64   6.80   6.12   5.60   4.81   4.28   4.21   4.19   4.35
 0.850 4773.  4.545  -0.52   6.37   5.75   5.27   4.56   4.07   4.01   4.00   4.14
 0.900 4951.  4.512  -0.39   5.97   5.40   4.97   4.31   3.87   3.81   3.80   3.93
 0.950 5130.  4.480  -0.28   5.60   5.08   4.67   4.07   3.67   3.63   3.62   3.74
 1.000 5294.  4.446  -0.17   5.27   4.79   4.40   3.85   3.49   3.44   3.44   3.55
 1.050 5446.  4.409  -0.06   4.96   4.51   4.15   3.63   3.30   3.26   3.27   3.36
 1.100 5595.  4.372   0.04   4.66   4.25   3.90   3.43   3.12   3.08   3.09   3.18
 1.150 5745.  4.340   0.14   4.39   4.00   3.68   3.23   2.95   2.92   2.93   3.01
 1.200 5909.  4.310   0.24   4.13   3.76   3.46   3.05   2.79   2.76   2.78   2.84
 1.300 6227.  4.265   0.41   3.67   3.35   3.08   2.73   2.52   2.50   2.52   2.56
 1.400 6613.  4.245   0.57   3.26   2.99   2.76   2.48   2.31   2.29   2.31   2.34
