  log t (yr) = 7.8
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 1725.  4.502  -3.87  23.36  20.14  17.11  12.22  11.39  11.05   9.75  10.37
 0.030 2134.  4.644  -3.47  20.09  17.93  15.19  11.13  10.44  10.07   9.19   9.70
 0.040 2434.  4.711  -3.18  17.76  16.13  13.73  10.46   9.83   9.46   8.78   9.16
 0.050 2633.  4.741  -2.98  16.29  14.87  12.75  10.02   9.40   9.05   8.48   8.76
 0.055 2703.  4.753  -2.90  15.80  14.43  12.40   9.85   9.24   8.90   8.36   8.62
 0.060 2764.  4.759  -2.83  15.38  14.05  12.10   9.70   9.09   8.75   8.24   8.48
 0.070 2854.  4.773  -2.72  14.78  13.51  11.67   9.46   8.86   8.53   8.05   8.26
 0.072 2868.  4.774  -2.70  14.67  13.42  11.59   9.41   8.81   8.49   8.01   8.22
 0.075 2890.  4.777  -2.67  14.52  13.28  11.48   9.35   8.75   8.43   7.96   8.16
 0.080 2925.  4.783  -2.63  14.29  13.07  11.32   9.26   8.66   8.34   7.89   8.08
 0.090 2996.  4.785  -2.54  13.83  12.65  10.99   9.06   8.46   8.15   7.72   7.89
 0.100 3042.  4.784  -2.47  13.52  12.37  10.75   8.89   8.30   7.99   7.58   7.74
 0.110 3082.  4.783  -2.40  13.25  12.12  10.54   8.74   8.15   7.84   7.45   7.60
 0.130 3151.  4.782  -2.29  12.79  11.70  10.19   8.48   7.89   7.60   7.23   7.37
 0.150 3208.  4.781  -2.20  12.42  11.36   9.91   8.27   7.68   7.39   7.04   7.18
 0.175 3258.  4.774  -2.10  12.07  11.04   9.62   8.03   7.45   7.16   6.83   6.96
 0.200 3302.  4.768  -2.01  11.77  10.75   9.37   7.82   7.24   6.96   6.65   6.78
 0.250 3365.  4.760  -1.87  11.31  10.33   8.99   7.50   6.92   6.65   6.35   6.48
 0.300 3415.  4.749  -1.75  10.94   9.98   8.67   7.22   6.64   6.38   6.10   6.23
 0.350 3461.  4.741  -1.66  10.63   9.68   8.40   6.99   6.41   6.16   5.89   6.02
 0.400 3508.  4.728  -1.56  10.32   9.39   8.14   6.76   6.18   5.94   5.69   5.82
 0.450 3548.  4.713  -1.48  10.05   9.14   7.91   6.56   5.98   5.74   5.50   5.64
 0.500 3598.  4.693  -1.39   9.76   8.86   7.66   6.35   5.76   5.53   5.32   5.45
 0.570 3709.  4.655  -1.24   9.26   8.39   7.26   6.01   5.40   5.20   5.03   5.18
 0.600 3784.  4.636  -1.16   8.98   8.13   7.05   5.84   5.22   5.04   4.89   5.05
 0.620 3849.  4.623  -1.10   8.76   7.93   6.90   5.72   5.08   4.92   4.80   4.97
 0.700 4176.  4.558  -0.85   7.72   6.96   6.17   5.17   4.54   4.43   4.39   4.58
 0.750 4512.  4.536  -0.66   6.91   6.21   5.65   4.83   4.27   4.19   4.17   4.34
 0.800 4708.  4.541  -0.56   6.53   5.89   5.40   4.65   4.15   4.08   4.07   4.22
 0.850 4784.  4.553  -0.52   6.37   5.75   5.28   4.57   4.08   4.02   4.01   4.16
 0.900 4940.  4.526  -0.41   6.02   5.45   5.01   4.35   3.91   3.85   3.84   3.97
 0.950 5113.  4.494  -0.30   5.66   5.13   4.72   4.11   3.71   3.66   3.66   3.78
 1.000 5264.  4.463  -0.19   5.34   4.86   4.47   3.91   3.54   3.49   3.49   3.60
 1.050 5395.  4.428  -0.09   5.06   4.60   4.23   3.70   3.36   3.32   3.32   3.42
 1.100 5530.  4.391   0.01   4.78   4.35   3.99   3.50   3.18   3.15   3.15   3.24
 1.150 5682.  4.356   0.11   4.49   4.09   3.76   3.30   3.01   2.97   2.98   3.07
 1.200 5857.  4.326   0.21   4.21   3.84   3.53   3.11   2.84   2.81   2.83   2.90
 1.300 6216.  4.287   0.39   3.74   3.41   3.14   2.79   2.58   2.55   2.57   2.62
 1.400 6633.  4.277   0.54   3.33   3.06   2.83   2.55   2.38   2.36   2.39   2.42
