  log t (yr) = 6.0
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2542.  3.794  -2.49  15.50  14.08  11.87   8.78   8.18   7.76   7.16   7.43
 0.030 2706.  3.772  -2.18  14.00  12.67  10.71   8.06   7.47   7.08   6.55   6.76
 0.040 2794.  3.688  -1.92  13.02  11.74   9.88   7.42   6.83   6.45   5.97   6.15
 0.050 2844.  3.626  -1.73  12.41  11.15   9.34   6.97   6.36   6.00   5.54   5.71
 0.055 2865.  3.601  -1.65  12.15  10.90   9.12   6.77   6.17   5.81   5.36   5.53
 0.060 2887.  3.579  -1.57  11.91  10.67   8.91   6.59   5.99   5.63   5.19   5.36
 0.070 2920.  3.538  -1.45  11.52  10.29   8.55   6.28   5.67   5.32   4.90   5.07
 0.072 2925.  3.532  -1.43  11.45  10.23   8.49   6.23   5.62   5.27   4.85   5.02
 0.075 2932.  3.521  -1.39  11.36  10.14   8.41   6.15   5.54   5.19   4.77   4.94
 0.080 2943.  3.504  -1.34  11.21   9.99   8.27   6.03   5.41   5.06   4.65   4.82
 0.090 2972.  3.477  -1.25  10.92   9.71   8.01   5.79   5.17   4.83   4.43   4.60
 0.100 3002.  3.453  -1.16  10.64   9.44   7.76   5.58   4.95   4.62   4.24   4.41
 0.110 3023.  3.432  -1.08  10.42   9.24   7.56   5.40   4.76   4.44   4.07   4.24
 0.130 3072.  3.405  -0.96  10.03   8.86   7.21   5.09   4.44   4.13   3.79   3.97
 0.150 3120.  3.390  -0.85   9.70   8.56   6.92   4.84   4.18   3.88   3.56   3.75
 0.175 3163.  3.387  -0.76   9.42   8.30   6.66   4.62   3.93   3.65   3.36   3.55
 0.200 3193.  3.401  -0.70   9.24   8.13   6.50   4.47   3.77   3.50   3.23   3.43
 0.250 3242.  3.434  -0.61   8.97   7.89   6.26   4.26   3.53   3.28   3.04   3.25
 0.300 3281.  3.455  -0.53   8.74   7.68   6.05   4.07   3.32   3.09   2.87   3.09
 0.350 3318.  3.470  -0.46   8.53   7.48   5.86   3.89   3.13   2.91   2.72   2.95
 0.400 3357.  3.482  -0.39   8.33   7.30   5.69   3.74   2.96   2.75   2.58   2.82
 0.450 3388.  3.494  -0.34   8.16   7.15   5.54   3.60   2.81   2.62   2.47   2.71
 0.500 3427.  3.505  -0.28   7.97   6.98   5.38   3.47   2.68   2.50   2.36   2.61
 0.570 3485.  3.515  -0.21   7.69   6.74   5.15   3.29   2.50   2.33   2.22   2.47
 0.600 3507.  3.515  -0.17   7.57   6.64   5.05   3.21   2.42   2.26   2.15   2.40
 0.620 3525.  3.518  -0.15   7.48   6.57   4.99   3.17   2.38   2.22   2.12   2.37
 0.700 3593.  3.534  -0.08   7.17   6.30   4.75   3.00   2.23   2.08   1.99   2.25
 0.750 3632.  3.540  -0.04   6.98   6.14   4.61   2.90   2.14   2.00   1.92   2.18
 0.800 3670.  3.546   0.00   6.80   5.99   4.48   2.81   2.06   1.92   1.85   2.11
 0.850 3705.  3.550   0.04   6.63   5.84   4.35   2.71   1.98   1.84   1.78   2.04
 0.900 3752.  3.607   0.03   6.53   5.77   4.33   2.76   2.03   1.90   1.84   2.10
 0.950 3776.  3.561   0.11   6.30   5.56   4.12   2.56   1.84   1.71   1.66   1.93
 1.000 3810.  3.575   0.13   6.16   5.45   4.04   2.51   1.80   1.68   1.62   1.89
 1.050 3841.  3.570   0.17   6.00   5.30   3.92   2.41   1.71   1.60   1.55   1.82
 1.100 3871.  3.571   0.21   5.86   5.17   3.81   2.34   1.65   1.53   1.49   1.76
 1.150 3899.  3.576   0.23   5.73   5.06   3.72   2.28   1.60   1.48   1.44   1.72
 1.200 3978.  3.583   0.28   5.08   4.33   3.43   2.32   1.66   1.55   1.50   1.70
 1.300 4098.  3.597   0.35   4.63   3.88   3.18   2.22   1.59   1.49   1.44   1.61
 1.400 4197.  3.604   0.42   4.33   3.61   2.99   2.09   1.49   1.40   1.36   1.52
