  log t (yr) = 6.6
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2506.  3.917  -2.64  16.03  14.58  12.32   9.13   8.53   8.11   7.50   7.78
 0.030 2701.  3.813  -2.23  14.12  12.79  10.82   8.17   7.58   7.19   6.66   6.86
 0.040 2789.  3.770  -2.00  13.25  11.97  10.10   7.64   7.04   6.67   6.18   6.36
 0.050 2846.  3.780  -1.88  12.77  11.52   9.70   7.35   6.75   6.39   5.92   6.10
 0.055 2869.  3.803  -1.85  12.62  11.38   9.58   7.27   6.67   6.32   5.86   6.04
 0.060 2889.  3.824  -1.82  12.48  11.26   9.47   7.20   6.60   6.25   5.80   5.98
 0.070 2938.  3.848  -1.75  12.15  10.95   9.22   7.04   6.44   6.09   5.67   5.83
 0.072 2948.  3.853  -1.73  12.09  10.89   9.17   7.01   6.41   6.07   5.64   5.81
 0.075 2965.  3.860  -1.71  11.98  10.79   9.09   6.97   6.36   6.02   5.61   5.77
 0.080 2992.  3.865  -1.67  11.80  10.62   8.96   6.88   6.28   5.94   5.53   5.69
 0.090 3021.  3.878  -1.62  11.59  10.42   8.79   6.75   6.15   5.81   5.42   5.57
 0.100 3044.  3.885  -1.57  11.41  10.25   8.63   6.63   6.02   5.69   5.31   5.46
 0.110 3065.  3.886  -1.51  11.23  10.09   8.48   6.50   5.89   5.57   5.19   5.35
 0.130 3103.  3.891  -1.42  10.93   9.80   8.22   6.29   5.67   5.36   5.00   5.15
 0.150 3130.  3.897  -1.35  10.70   9.59   8.02   6.12   5.50   5.19   4.84   5.00
 0.175 3161.  3.896  -1.27  10.44   9.35   7.79   5.91   5.29   4.99   4.66   4.81
 0.200 3197.  3.901  -1.20  10.20   9.12   7.58   5.74   5.11   4.82   4.50   4.66
 0.250 3270.  3.904  -1.06   9.76   8.72   7.21   5.42   4.78   4.51   4.23   4.39
 0.300 3340.  3.911  -0.95   9.40   8.39   6.90   5.17   4.50   4.25   4.01   4.18
 0.350 3400.  3.912  -0.86   9.08   8.10   6.63   4.94   4.26   4.03   3.81   3.99
 0.400 3452.  3.911  -0.77   8.81   7.85   6.39   4.74   4.04   3.83   3.63   3.82
 0.450 3492.  3.914  -0.70   8.59   7.65   6.21   4.58   3.87   3.67   3.49   3.69
 0.500 3533.  3.916  -0.64   8.38   7.46   6.03   4.42   3.71   3.52   3.36   3.57
 0.570 3584.  3.915  -0.56   8.10   7.21   5.80   4.23   3.50   3.32   3.19   3.41
 0.600 3603.  3.915  -0.53   8.00   7.12   5.72   4.15   3.42   3.25   3.13   3.35
 0.620 3619.  3.919  -0.51   7.93   7.05   5.66   4.11   3.38   3.21   3.10   3.31
 0.700 3674.  3.923  -0.43   7.66   6.81   5.45   3.94   3.20   3.05   2.95   3.17
 0.750 3703.  3.925  -0.39   7.51   6.67   5.33   3.84   3.10   2.95   2.87   3.09
 0.800 3739.  3.927  -0.35   7.34   6.52   5.20   3.74   3.01   2.86   2.79   3.02
 0.850 3773.  3.931  -0.31   7.18   6.38   5.09   3.66   2.92   2.79   2.72   2.95
 0.900 3806.  3.943  -0.28   7.04   6.25   5.00   3.59   2.86   2.73   2.68   2.91
 0.950 3841.  3.934  -0.23   6.86   6.09   4.86   3.48   2.76   2.64   2.58   2.82
 1.000 3877.  3.939  -0.20   6.71   5.95   4.75   3.41   2.70   2.58   2.53   2.76
 1.050 3928.  3.939  -0.16   6.47   5.71   4.60   3.33   2.63   2.51   2.46   2.69
 1.100 4014.  3.949  -0.11   6.09   5.32   4.40   3.28   2.60   2.48   2.43   2.63
 1.150 4056.  3.952  -0.07   5.94   5.18   4.30   3.21   2.54   2.43   2.38   2.58
 1.200 4098.  3.959  -0.04   5.81   5.05   4.21   3.15   2.49   2.38   2.34   2.54
 1.300 4180.  3.965   0.02   5.53   4.77   4.02   3.03   2.38   2.28   2.24   2.44
 1.400 4260.  3.963   0.08   5.26   4.53   3.84   2.89   2.27   2.17   2.14   2.34
