  log t (yr) = 6.1
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2535.  3.821  -2.52  15.61  14.19  11.97   8.85   8.25   7.84   7.24   7.50
 0.030 2706.  3.774  -2.18  14.00  12.68  10.71   8.07   7.47   7.08   6.56   6.76
 0.040 2794.  3.691  -1.92  13.03  11.75   9.89   7.43   6.84   6.46   5.98   6.16
 0.050 2844.  3.631  -1.73  12.42  11.16   9.35   6.98   6.38   6.01   5.55   5.73
 0.055 2865.  3.608  -1.65  12.17  10.92   9.13   6.79   6.19   5.82   5.37   5.55
 0.060 2887.  3.587  -1.58  11.93  10.69   8.93   6.62   6.01   5.65   5.21   5.38
 0.070 2921.  3.550  -1.46  11.54  10.32   8.58   6.31   5.70   5.35   4.93   5.10
 0.072 2925.  3.541  -1.43  11.48  10.25   8.52   6.26   5.64   5.29   4.87   5.04
 0.075 2934.  3.533  -1.40  11.38  10.16   8.43   6.18   5.56   5.22   4.80   4.97
 0.080 2944.  3.517  -1.35  11.24  10.02   8.30   6.06   5.44   5.09   4.68   4.85
 0.090 2967.  3.492  -1.26  10.97   9.76   8.06   5.84   5.21   4.87   4.47   4.65
 0.100 2996.  3.473  -1.18  10.70   9.51   7.82   5.64   5.01   4.68   4.29   4.46
 0.110 3016.  3.456  -1.11  10.50   9.31   7.63   5.47   4.84   4.51   4.13   4.31
 0.130 3057.  3.442  -1.00  10.16   8.99   7.33   5.20   4.56   4.24   3.89   4.07
 0.150 3097.  3.451  -0.93   9.91   8.76   7.11   5.02   4.36   4.06   3.73   3.91
 0.175 3128.  3.479  -0.87   9.74   8.60   6.96   4.89   4.22   3.93   3.61   3.80
 0.200 3157.  3.498  -0.82   9.57   8.44   6.81   4.76   4.07   3.79   3.50   3.69
 0.250 3221.  3.523  -0.71   9.22   8.13   6.51   4.50   3.79   3.53   3.28   3.48
 0.300 3274.  3.534  -0.61   8.93   7.86   6.25   4.27   3.54   3.30   3.08   3.29
 0.350 3323.  3.545  -0.53   8.67   7.63   6.02   4.08   3.32   3.10   2.91   3.13
 0.400 3369.  3.552  -0.46   8.43   7.41   5.82   3.90   3.13   2.93   2.76   2.99
 0.450 3410.  3.560  -0.39   8.22   7.22   5.63   3.75   2.97   2.78   2.63   2.86
 0.500 3456.  3.571  -0.33   8.00   7.03   5.46   3.61   2.83   2.65   2.52   2.76
 0.570 3510.  3.577  -0.26   7.72   6.79   5.23   3.43   2.65   2.48   2.36   2.61
 0.600 3536.  3.582  -0.23   7.59   6.68   5.13   3.35   2.58   2.42   2.31   2.56
 0.620 3551.  3.581  -0.20   7.51   6.61   5.06   3.30   2.53   2.37   2.26   2.51
 0.700 3612.  3.592  -0.13   7.22   6.36   4.84   3.13   2.37   2.22   2.13   2.39
 0.750 3651.  3.602  -0.09   7.04   6.21   4.71   3.04   2.29   2.15   2.07   2.32
 0.800 3686.  3.608  -0.05   6.87   6.06   4.59   2.95   2.21   2.07   2.00   2.26
 0.850 3720.  3.612  -0.02   6.70   5.92   4.47   2.86   2.13   2.00   1.93   2.19
 0.900 3759.  3.642   0.00   6.58   5.81   4.40   2.84   2.12   1.99   1.93   2.19
 0.950 3786.  3.619   0.06   6.38   5.64   4.24   2.70   1.98   1.86   1.80   2.06
 1.000 3821.  3.633   0.08   6.25   5.52   4.15   2.65   1.94   1.82   1.77   2.03
 1.050 3851.  3.627   0.12   6.09   5.38   4.03   2.55   1.85   1.74   1.69   1.96
 1.100 3882.  3.628   0.15   5.94   5.25   3.92   2.48   1.79   1.67   1.63   1.90
 1.150 3932.  3.634   0.19   5.61   4.90   3.76   2.45   1.78   1.66   1.62   1.86
 1.200 4011.  3.645   0.23   5.07   4.30   3.51   2.48   1.82   1.71   1.66   1.84
 1.300 4113.  3.654   0.30   4.76   4.02   3.31   2.34   1.71   1.61   1.57   1.74
 1.400 4202.  3.666   0.36   4.50   3.78   3.14   2.23   1.63   1.53   1.49   1.66
