  log t (yr) = 6.8
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.020 2500.  3.935  -2.66  16.11  14.65  12.38   9.19   8.58   8.17   7.55   7.83
 0.030 2691.  3.883  -2.30  14.36  13.02  11.03   8.36   7.76   7.38   6.84   7.05
 0.040 2772.  3.966  -2.21  13.82  12.54  10.63   8.15   7.55   7.18   6.68   6.88
 0.050 2833.  4.006  -2.11  13.38  12.13  10.28   7.93   7.33   6.97   6.50   6.68
 0.055 2860.  4.019  -2.07  13.18  11.94  10.12   7.82   7.23   6.87   6.41   6.59
 0.060 2885.  4.026  -2.02  12.98  11.76   9.97   7.72   7.12   6.77   6.32   6.50
 0.070 2979.  4.043  -1.92  12.39  11.21   9.54   7.49   6.89   6.55   6.14   6.29
 0.072 2998.  4.048  -1.90  12.27  11.10   9.46   7.45   6.85   6.52   6.11   6.25
 0.075 3010.  4.050  -1.88  12.19  11.02   9.40   7.40   6.80   6.47   6.06   6.21
 0.080 3026.  4.055  -1.84  12.07  10.91   9.30   7.32   6.72   6.39   5.99   6.14
 0.090 3055.  4.058  -1.78  11.85  10.71   9.11   7.17   6.57   6.25   5.86   6.00
 0.100 3080.  4.061  -1.72  11.65  10.52   8.94   7.03   6.43   6.11   5.73   5.88
 0.110 3105.  4.058  -1.66  11.45  10.33   8.77   6.89   6.29   5.98   5.61   5.75
 0.130 3143.  4.059  -1.57  11.15  10.05   8.51   6.67   6.07   5.76   5.41   5.55
 0.150 3178.  4.056  -1.49  10.87   9.79   8.27   6.47   5.86   5.56   5.22   5.37
 0.175 3212.  4.052  -1.40  10.59   9.53   8.02   6.25   5.64   5.35   5.02   5.17
 0.200 3237.  4.052  -1.33  10.38   9.32   7.83   6.08   5.47   5.18   4.87   5.02
 0.250 3292.  4.050  -1.20   9.97   8.94   7.47   5.77   5.15   4.88   4.59   4.74
 0.300 3344.  4.050  -1.09   9.64   8.64   7.18   5.52   4.89   4.63   4.36   4.52
 0.350 3399.  4.051  -1.00   9.33   8.35   6.92   5.30   4.65   4.41   4.16   4.33
 0.400 3454.  4.054  -0.91   9.06   8.10   6.69   5.10   4.44   4.21   4.00   4.17
 0.450 3500.  4.053  -0.84   8.82   7.88   6.49   4.93   4.25   4.03   3.85   4.03
 0.500 3547.  4.051  -0.77   8.59   7.67   6.29   4.76   4.07   3.87   3.70   3.89
 0.570 3598.  4.054  -0.69   8.33   7.43   6.08   4.57   3.86   3.68   3.54   3.74
 0.600 3622.  4.055  -0.66   8.21   7.33   5.99   4.50   3.78   3.61   3.48   3.68
 0.620 3637.  4.054  -0.63   8.14   7.26   5.93   4.44   3.73   3.56   3.43   3.64
 0.700 3692.  4.058  -0.56   7.87   7.02   5.72   4.27   3.55   3.39   3.29   3.50
 0.750 3729.  4.060  -0.51   7.70   6.86   5.59   4.17   3.44   3.29   3.20   3.42
 0.800 3765.  4.062  -0.47   7.53   6.71   5.46   4.07   3.35   3.20   3.13   3.34
 0.850 3798.  4.063  -0.43   7.38   6.57   5.35   3.98   3.25   3.12   3.05   3.27
 0.900 3839.  4.070  -0.39   7.21   6.42   5.23   3.90   3.18   3.05   2.99   3.21
 0.950 3875.  4.065  -0.35   7.04   6.26   5.10   3.79   3.08   2.96   2.90   3.13
 1.000 3930.  4.066  -0.30   6.81   6.03   4.95   3.71   3.01   2.89   2.84   3.05
 1.050 4009.  4.068  -0.25   6.48   5.70   4.76   3.62   2.94   2.82   2.77   2.97
 1.100 4058.  4.074  -0.21   6.31   5.54   4.65   3.55   2.88   2.77   2.72   2.92
 1.150 4108.  4.078  -0.18   6.15   5.38   4.54   3.48   2.82   2.71   2.67   2.87
 1.200 4156.  4.076  -0.14   5.97   5.21   4.42   3.40   2.75   2.65   2.61   2.81
 1.300 4261.  4.072  -0.06   5.63   4.89   4.19   3.23   2.61   2.51   2.48   2.68
 1.400 4375.  4.057   0.04   5.27   4.55   3.93   3.05   2.45   2.36   2.33   2.53
