  log t (yr) = 9.1
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.070 1952.  5.351  -3.96  22.24  19.48  16.64  12.36  11.64  11.47  10.31  10.84
 0.072 2028.  5.354  -3.88  21.66  19.08  16.29  12.17  11.45  11.27  10.20  10.72
 0.075 2149.  5.353  -3.76  20.75  18.44  15.73  11.87  11.17  10.96  10.01  10.51
 0.080 2347.  5.337  -3.57  19.26  17.33  14.81  11.40  10.73  10.47   9.70  10.14
 0.090 2641.  5.292  -3.27  17.09  15.56  13.40  10.73  10.10   9.81   9.22   9.54
 0.100 2811.  5.251  -3.07  15.86  14.51  12.57  10.31   9.69   9.39   8.89   9.15
 0.110 2919.  5.219  -2.93  15.11  13.84  12.05  10.00   9.40   9.10   8.64   8.86
 0.130 3054.  5.170  -2.73  14.17  13.01  11.37   9.55   8.96   8.67   8.26   8.43
 0.150 3149.  5.134  -2.58  13.52  12.41  10.89   9.21   8.62   8.34   7.96   8.11
 0.175 3234.  5.099  -2.43  12.93  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3290.  5.070  -2.32  12.52  11.50  10.12   8.59   8.02   7.74   7.42   7.55
 0.250 3374.  5.025  -2.13  11.90  10.92   9.60   8.16   7.59   7.32   7.02   7.14
 0.300 3437.  4.989  -1.98  11.43  10.47   9.20   7.81   7.24   6.98   6.70   6.82
 0.350 3480.  4.955  -1.86  11.06  10.12   8.87   7.51   6.94   6.69   6.42   6.55
 0.400 3521.  4.899  -1.73  10.67   9.75   8.52   7.18   6.61   6.37   6.12   6.24
 0.450 3582.  4.858  -1.60  10.29   9.38   8.20   6.90   6.32   6.09   5.86   5.99
 0.500 3649.  4.808  -1.48   9.89   9.00   7.86   6.60   6.02   5.80   5.59   5.72
 0.570 3798.  4.740  -1.28   9.23   8.38   7.33   6.15   5.54   5.36   5.21   5.36
 0.600 3883.  4.713  -1.19   8.92   8.09   7.10   5.96   5.33   5.17   5.05   5.21
 0.620 3946.  4.697  -1.14   8.70   7.88   6.94   5.83   5.20   5.05   4.95   5.12
 0.700 4210.  4.634  -0.91   7.83   7.07   6.31   5.34   4.72   4.61   4.57   4.75
 0.750 4420.  4.606  -0.77   7.26   6.53   5.93   5.06   4.48   4.39   4.37   4.55
 0.800 4606.  4.573  -0.63   6.77   6.09   5.58   4.79   4.26   4.19   4.17   4.33
 0.850 4781.  4.536  -0.50   6.33   5.72   5.25   4.53   4.04   3.98   3.97   4.12
 0.900 4962.  4.503  -0.38   5.93   5.37   4.93   4.28   3.84   3.78   3.78   3.91
 0.950 5144.  4.469  -0.26   5.55   5.04   4.63   4.04   3.64   3.59   3.59   3.70
 1.000 5310.  4.431  -0.15   5.21   4.74   4.35   3.80   3.45   3.40   3.40   3.51
 1.050 5463.  4.390  -0.03   4.89   4.45   4.09   3.58   3.25   3.21   3.21   3.31
 1.100 5610.  4.349   0.07   4.59   4.18   3.83   3.36   3.06   3.02   3.03   3.12
 1.150 5760.  4.313   0.17   4.31   3.92   3.60   3.16   2.88   2.85   2.86   2.94
 1.200 5939.  4.275   0.28   4.02   3.65   3.35   2.95   2.70   2.67   2.68   2.75
 1.300 6209.  4.220   0.45   3.57   3.25   2.98   2.63   2.41   2.39   2.41   2.45
 1.400 6513.  4.174   0.61   3.15   2.87   2.63   2.33   2.15   2.13   2.15   2.19
