  log t (yr) = 9.0
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.060 1739.  5.280  -4.16  23.81  20.51  17.55  12.86  12.13  11.99  10.60  11.12
 0.070 2038.  5.329  -3.86  21.56  19.01  16.22  12.11  11.40  11.21  10.15  10.67
 0.072 2108.  5.332  -3.79  21.04  18.64  15.90  11.94  11.24  11.03  10.04  10.55
 0.075 2211.  5.333  -3.70  20.26  18.08  15.43  11.70  11.01  10.78   9.89  10.37
 0.080 2374.  5.325  -3.54  19.04  17.16  14.67  11.33  10.66  10.40   9.64  10.08
 0.090 2645.  5.289  -3.26  17.06  15.53  13.38  10.72  10.09   9.79   9.21   9.53
 0.100 2811.  5.250  -3.07  15.86  14.51  12.57  10.31   9.69   9.39   8.89   9.14
 0.110 2919.  5.219  -2.93  15.11  13.84  12.05  10.00   9.40   9.10   8.64   8.86
 0.130 3054.  5.170  -2.73  14.17  13.01  11.37   9.55   8.96   8.67   8.26   8.43
 0.150 3149.  5.134  -2.58  13.52  12.41  10.89   9.21   8.62   8.34   7.96   8.11
 0.175 3234.  5.099  -2.43  12.93  11.88  10.45   8.87   8.29   8.01   7.66   7.80
 0.200 3290.  5.070  -2.32  12.52  11.50  10.12   8.60   8.02   7.74   7.42   7.55
 0.250 3374.  5.026  -2.13  11.91  10.92   9.60   8.16   7.59   7.32   7.02   7.14
 0.300 3437.  4.991  -1.98  11.43  10.48   9.20   7.81   7.24   6.98   6.70   6.82
 0.350 3478.  4.950  -1.86  11.06  10.11   8.87   7.50   6.93   6.68   6.41   6.53
 0.400 3522.  4.901  -1.73  10.68   9.75   8.53   7.19   6.62   6.38   6.12   6.25
 0.450 3583.  4.860  -1.61  10.29   9.39   8.20   6.90   6.33   6.09   5.86   5.99
 0.500 3649.  4.810  -1.48   9.89   9.01   7.86   6.60   6.02   5.80   5.59   5.73
 0.570 3798.  4.741  -1.28   9.23   8.39   7.33   6.15   5.55   5.36   5.21   5.36
 0.600 3883.  4.715  -1.20   8.92   8.09   7.10   5.96   5.34   5.17   5.05   5.22
 0.620 3946.  4.698  -1.14   8.70   7.89   6.94   5.83   5.20   5.05   4.95   5.12
 0.700 4209.  4.635  -0.91   7.84   7.07   6.32   5.34   4.72   4.61   4.57   4.76
 0.750 4418.  4.608  -0.77   7.27   6.53   5.93   5.07   4.48   4.40   4.38   4.55
 0.800 4603.  4.575  -0.64   6.78   6.10   5.58   4.80   4.26   4.19   4.18   4.34
 0.850 4777.  4.539  -0.51   6.34   5.73   5.26   4.54   4.05   3.99   3.98   4.13
 0.900 4958.  4.506  -0.39   5.94   5.38   4.94   4.29   3.85   3.79   3.79   3.92
 0.950 5138.  4.472  -0.27   5.57   5.06   4.65   4.05   3.65   3.60   3.60   3.72
 1.000 5304.  4.436  -0.15   5.23   4.75   4.37   3.82   3.46   3.42   3.42   3.52
 1.050 5456.  4.396  -0.04   4.91   4.47   4.11   3.60   3.27   3.23   3.23   3.33
 1.100 5604.  4.358   0.06   4.62   4.20   3.86   3.39   3.08   3.05   3.05   3.14
 1.150 5754.  4.322   0.16   4.34   3.95   3.63   3.19   2.91   2.87   2.88   2.96
 1.200 5928.  4.288   0.27   4.06   3.69   3.39   2.99   2.73   2.70   2.72   2.78
 1.300 6213.  4.235   0.44   3.61   3.29   3.01   2.66   2.45   2.42   2.44   2.49
 1.400 6554.  4.199   0.60   3.19   2.91   2.67   2.38   2.21   2.19   2.21   2.24
